hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-23-23,2,60,60.000252,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,74.966354,0.749997,19194.169922,195.649185,0.000000,r,49,670,866,944,1030,1182,1337,1507,1713,1825,1961,2113,2323,2475,2665,2955,3376,3786,4456,5000,5159,5305,1438.815316,16890253.000000,11739,w,7,767,1126,1308,1502,2012,3146,4314,4867,5116,5382,5699,6089,6333,6648,7157,7860,8392,9666,11666,14278,14687,3314.763903,3817464423.000000,1151655,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,72,0.005317,4543373.000000,854565209
2024-09-11-03-23-23,2,120,60.000000,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,75.316666,0.750000,19282.017578,195.266663,0.000000,r,203,646,821,905,985,1147,1315,1504,1713,1840,1993,2169,2387,2515,2721,3051,3486,3910,4636,4936,5138,5166,1435.637248,16819926.000000,11716,w,63,685,1011,1181,1368,1860,3172,4410,4909,5164,5460,5802,6198,6440,6739,7251,7950,8499,9733,11578,13631,14152,3303.817936,3822256350.000000,1156921,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,408,0.005528,4695913.000000,849484527
2024-09-11-03-23-23,2,180,59.999985,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,74.116684,0.733334,18975.539062,190.283386,0.000000,r,213,634,827,912,994,1151,1335,1525,1752,1885,2043,2220,2444,2578,2762,3064,3486,3930,4780,5110,5511,5522,1455.930192,16622355.000000,11417,w,94,679,1010,1182,1372,1882,3266,4505,5003,5262,5559,5903,6304,6540,6847,7342,8051,8609,9831,11362,12411,12861,3357.399072,3822506280.000000,1138532,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,357,0.005521,4684058.000000,848434579
2024-09-11-03-23-23,2,240,60.000015,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,74.083313,0.733333,18968.578125,190.416611,0.000000,r,192,635,816,905,984,1152,1325,1520,1741,1889,2045,2217,2437,2584,2801,3114,3560,3964,4627,5442,5613,6273,1454.171028,16613904.000000,11425,w,82,673,1004,1177,1368,1885,3288,4478,4984,5245,5549,5901,6320,6572,6893,7435,8182,8754,10240,12616,13789,15405,3358.646609,3822526085.000000,1138115,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,354,0.005517,4681632.000000,848562741
2024-09-11-03-23-23,2,300,59.999954,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,74.866722,0.766667,19166.332031,198.483490,0.000000,r,226,638,820,904,983,1140,1317,1503,1723,1851,2004,2182,2419,2569,2774,3106,3562,3971,4767,5526,5551,5579,1442.607692,17180015.000000,11909,w,66,678,1008,1179,1368,1872,3201,4436,4942,5198,5494,5837,6238,6479,6787,7299,8025,8596,10050,11690,12721,13788,3323.370156,3821805889.000000,1149979,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,360,0.005579,4729587.000000,847816759
2024-09-11-03-23-23,2,360,60.000000,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,74.716667,0.750000,19128.500000,195.783340,0.000000,r,236,643,827,922,1005,1172,1339,1530,1746,1880,2026,2217,2446,2590,2751,3063,3409,3779,4665,5009,5059,5286,1457.346557,17119450.000000,11747,w,70,682,1010,1181,1367,1863,3223,4467,4967,5223,5516,5857,6246,6479,6775,7273,7998,8504,9679,11174,12190,12968,3330.118694,3822010526.000000,1147710,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,398,0.005567,4719633.000000,847821696
2024-09-11-03-23-23,2,420,60.000000,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,73.666664,0.733333,18859.283203,190.083328,0.000000,r,217,635,815,903,987,1145,1322,1517,1760,1900,2064,2274,2510,2650,2850,3158,3478,3781,4520,4953,5045,5275,1463.538536,16691657.000000,11405,w,85,676,1005,1176,1373,1906,3253,4546,5046,5304,5601,5952,6352,6596,6890,7348,7974,8480,9618,10989,12480,13070,3377.973450,3822369503.000000,1131557,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,370,0.005484,4656398.000000,849040541
2024-09-11-03-23-23,2,480,60.000031,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,75.383293,0.766666,19298.740234,197.866562,0.000000,r,243,645,820,898,980,1148,1318,1504,1729,1864,2022,2197,2433,2576,2750,3018,3387,3743,4347,4678,4680,4852,1440.319154,17099469.000000,11872,w,19,666,991,1161,1350,1861,3123,4435,4938,5191,5481,5819,6220,6452,6731,7177,7769,8249,9445,10963,12425,13562,3300.584596,3821829418.000000,1157925,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,377,0.005617,4757672.000000,847060742
2024-09-11-03-23-23,2,540,60.000000,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,73.550003,0.733333,18830.767578,190.933334,0.000000,r,224,664,856,943,1023,1183,1355,1538,1767,1904,2067,2258,2474,2604,2785,3047,3357,3638,4190,5294,5564,5900,1474.346631,16890115.000000,11456,w,19,689,1022,1196,1389,1909,3240,4528,5041,5310,5612,5954,6347,6582,6880,7377,8116,8659,10075,11827,13638,14062,3383.024124,3822296274.000000,1129846,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,363,0.005482,4653926.000000,848978804
2024-09-11-03-23-23,2,600,60.000000,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,73.550003,0.750000,18831.466797,192.716660,0.000000,r,240,640,836,918,1004,1168,1348,1539,1768,1908,2067,2258,2500,2644,2846,3131,3485,3785,4654,5265,5318,6714,1474.425322,17048780.000000,11563,w,80,682,1015,1188,1380,1898,3257,4539,5050,5314,5618,5961,6353,6592,6889,7380,8091,8616,9792,11407,13273,14468,3382.686900,3822057336.000000,1129888,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,358,0.005484,4654681.000000,848814900
