hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-24-09,3,60,60.000164,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,34.299908,0.333332,8781.859375,87.833092,0.000000,r,71,259,3288,7196,7578,7893,8141,8376,8633,8793,8957,9136,9418,9609,9894,10308,10900,11791,13785,14587,14587,14652,6905.041556,36389569.000000,5270,w,11,21,3305,7246,7618,7981,8248,8500,8769,8923,9097,9301,9572,9755,10002,10431,11125,11904,13803,15134,15823,16419,6991.035835,3683667665.000000,526913,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,129,0.002541,2261132.000000,889893333
2024-09-11-03-24-09,3,120,60.000031,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,28.149986,0.283333,7208.962891,73.016632,0.000000,r,6384,7756,7994,8091,8187,8369,8547,8737,8975,9108,9257,9434,9683,9841,10066,10505,11303,12031,13321,14144,14144,14445,8661.328692,37945281.000000,4381,w,5724,7799,8072,8181,8283,8480,8677,8887,9127,9265,9424,9618,9876,10056,10319,10800,11607,12433,13967,14965,15359,16017,8789.438889,3801766318.000000,432538,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,515,0.002191,1957161.000000,893159777
2024-09-11-03-24-09,3,180,60.000000,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,28.200001,0.283333,7219.566895,73.800003,0.000000,r,6321,7740,7990,8089,8185,8367,8551,8753,8970,9104,9243,9420,9650,9814,10035,10436,11135,11929,13754,14300,14300,14822,8653.398826,38317250.000000,4428,w,5525,7794,8062,8171,8272,8469,8666,8872,9106,9240,9396,9586,9845,10024,10284,10776,11622,12607,14344,15389,15907,15988,8775.648338,3801382693.000000,433174,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,506,0.002192,1956779.000000,892871006
2024-09-11-03-24-09,3,240,59.999985,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.983341,0.266667,7166.334961,70.966682,0.000000,r,6636,7800,8062,8163,8252,8442,8640,8843,9064,9207,9339,9546,9807,9972,10208,10722,11376,12222,13839,14109,14109,14224,8748.362377,37250527.000000,4258,w,5718,7855,8127,8235,8338,8534,8728,8938,9177,9313,9472,9667,9929,10113,10375,10859,11664,12632,14224,15400,15731,15845,8843.282227,3802434492.000000,429980,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,503,0.002180,1947720.000000,893259859
2024-09-11-03-24-09,3,300,60.000015,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.866659,0.266667,7134.781738,72.099983,0.000000,r,6583,7821,8085,8177,8273,8467,8663,8858,9097,9240,9375,9547,9795,9964,10167,10603,11211,12280,13464,15004,15004,15094,8762.400832,37906146.000000,4326,w,5262,7881,8152,8262,8368,8569,8772,8984,9225,9362,9519,9708,9968,10147,10409,10895,11716,12741,14197,15200,15706,16181,8880.513127,3801632223.000000,428087,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,506,0.002173,1940846.000000,893238651
2024-09-11-03-24-09,3,360,60.000000,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.716667,0.266667,7099.450195,72.466667,0.000000,r,6609,7881,8130,8229,8323,8507,8692,8903,9145,9281,9440,9601,9836,10041,10303,10761,11762,12628,13915,14983,14983,15046,8820.468951,38351399.000000,4348,w,5940,7929,8204,8315,8417,8616,8815,9027,9264,9402,9558,9750,10006,10187,10445,10904,11730,12650,14466,15722,16363,16555,8924.372794,3801488306.000000,425967,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,508,0.002164,1933036.000000,893314470
2024-09-11-03-24-09,3,420,60.000031,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.799986,0.283333,7118.696289,72.733299,0.000000,r,6003,7854,8114,8227,8320,8508,8687,8874,9105,9232,9379,9546,9797,9947,10157,10571,11490,12563,13758,14888,14888,14992,8787.540330,38348826.000000,4364,w,5776,7912,8186,8297,8400,8597,8790,8996,9232,9369,9525,9715,9971,10147,10403,10884,11743,12729,14431,15469,15859,16163,8899.920578,3801351877.000000,427122,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,508,0.002170,1938663.000000,893228969
2024-09-11-03-24-09,3,480,59.999969,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.733347,0.266667,7099.937012,71.100037,0.000000,r,6454,7859,8125,8231,8332,8523,8709,8911,9124,9251,9402,9608,9882,10051,10325,10772,11644,12343,13520,14739,14739,14921,8821.230661,37631370.000000,4266,w,5671,7924,8205,8319,8424,8622,8819,9029,9264,9399,9555,9744,10005,10186,10448,10934,11753,12649,14485,15640,16182,16280,8925.095470,3802054970.000000,425996,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,513,0.002165,1933494.000000,893229340
2024-09-11-03-24-09,3,540,59.999969,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.816681,0.283333,7121.603516,73.350037,0.000000,r,6620,7847,8094,8202,8294,8479,8674,8872,9113,9237,9390,9586,9829,10029,10275,10758,11571,12232,14094,14519,14519,14721,8791.292206,38690477.000000,4401,w,5388,7898,8172,8282,8385,8583,8781,8990,9228,9365,9524,9718,9981,10167,10443,10935,11804,12751,14356,15581,16319,16688,8895.348393,3800946787.000000,427296,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,514,0.002172,1939415.000000,892968514
2024-09-11-03-24-09,3,600,60.000061,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.683306,0.266666,7087.709473,71.966591,0.000000,r,6528,7910,8154,8258,8345,8525,8717,8917,9128,9251,9396,9582,9814,9980,10212,10693,11302,12200,13571,14208,14208,14393,8818.032886,38076266.000000,4318,w,5735,7958,8227,8338,8442,8636,8833,9041,9271,9406,9561,9747,9997,10181,10444,10940,11800,12732,14136,14805,15170,15379,8939.395757,3801594258.000000,425263,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,512,0.002162,1930980.000000,893252807
