hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-24-13,0,60,60.000214,/blk/k5,3576,uniform-shuffle,"",500000.000000,10000.000000,60,0,0.500000,19.516598,19.516598,4999.915527,5000.132324,0.000000,r,8,86,114,128,147,195,245,289,349,391,438,492,551,583,634,738,870,951,1104,1507,1738,1821,284.109710,85235470.000000,300009,w,8,261,473,771,1197,2038,2868,3699,3920,3978,4684,5725,5871,5912,5955,6012,6108,6368,6549,6660,6714,6730,2819.415066,845813242.000000,299996,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,56,0.003279,2919523.000000,890496766
2024-09-11-03-24-13,0,120,59.999969,/blk/k5,3576,uniform-shuffle,"",500000.000000,10000.000000,60,0,0.500000,19.533342,19.516676,5001.702637,4998.452637,0.000000,r,50,86,113,128,147,195,244,289,349,390,437,490,550,581,632,738,867,950,1119,1478,1724,1753,283.724805,85091055.000000,299907,w,43,258,468,771,1199,2045,2866,3698,3919,3980,4705,5730,5873,5914,5957,6013,6121,6387,6570,6684,6733,6768,2821.123781,846624889.000000,300102,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,343,0.003360,2982587.000000,887676576
2024-09-11-03-24-13,0,180,60.000000,/blk/k5,3576,uniform-shuffle,"",500000.000000,10000.000000,60,0,0.500000,19.533333,19.516666,5001.799805,4998.350098,0.000000,r,50,86,114,129,148,196,245,289,351,393,440,494,553,585,636,742,874,953,1112,1565,1763,1807,285.059606,85489661.000000,299901,w,43,258,471,773,1194,2038,2858,3686,3917,3969,4615,5697,5868,5910,5954,6010,6105,6369,6551,6660,6694,6708,2810.653295,843499539.000000,300108,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,321,0.003361,2984056.000000,887859779
2024-09-11-03-24-13,0,240,60.000107,/blk/k5,3576,uniform-shuffle,"",500000.000000,10000.000000,60,0,0.500000,19.566631,19.483299,5010.074219,4989.724609,0.000000,r,50,86,113,128,147,195,245,289,350,391,438,491,551,583,633,737,866,948,1104,1590,1763,1899,284.082322,85049702.000000,299384,w,48,256,467,768,1190,2034,2852,3681,3917,3971,4613,5699,5868,5910,5954,6010,6104,6370,6560,6691,6745,6783,2808.151983,844144527.000000,300605,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,322,0.003362,2984696.000000,887808936
2024-09-11-03-24-13,0,300,59.999908,/blk/k5,3576,uniform-shuffle,"",500000.000000,10000.000000,60,0,0.500000,19.533363,19.516697,5002.674316,4997.541016,0.000000,r,50,86,113,128,147,195,244,289,350,391,438,491,550,582,632,734,860,943,1105,1546,1742,1966,283.796333,85096898.000000,299852,w,43,256,464,760,1187,2029,2849,3679,3917,3970,4640,5707,5870,5911,5954,6009,6089,6339,6533,6663,6757,6810,2807.488996,842695897.000000,300160,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,322,0.003362,2985374.000000,887960002
2024-09-11-03-24-13,0,360,60.000031,/blk/k5,3576,uniform-shuffle,"",500000.000000,10000.000000,60,0,0.500000,19.483324,19.549990,4991.980957,5008.364258,0.000000,r,8,86,114,129,147,196,245,289,350,392,439,491,550,583,633,739,866,948,1100,1530,1718,1875,284.260937,85420980.000000,300502,w,51,258,467,774,1198,2037,2863,3691,3918,3972,4646,5718,5870,5911,5954,6009,6105,6367,6551,6658,6752,6788,2814.604442,843027508.000000,299519,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,317,0.003358,2979995.000000,887347670
2024-09-11-03-24-13,0,420,60.000000,/blk/k5,3576,uniform-shuffle,"",500000.000000,10000.000000,60,0,0.500000,19.549999,19.500000,5007.483398,4992.533203,0.000000,r,50,86,113,128,147,195,244,288,349,390,437,491,549,581,633,739,867,949,1108,1542,1784,1895,283.641635,84965419.000000,299552,w,60,258,468,770,1198,2037,2861,3694,3920,3983,4717,5736,5873,5914,5957,6013,6108,6360,6542,6654,6698,6728,2819.780712,847200295.000000,300449,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,328,0.003359,2980851.000000,887333466
2024-09-11-03-24-13,0,480,59.999969,/blk/k5,3576,uniform-shuffle,"",500000.000000,10000.000000,60,0,0.500000,19.516676,19.516676,4999.936035,4999.852539,0.000000,r,49,86,113,128,147,195,245,289,350,391,438,492,550,582,632,737,867,953,1119,1513,1801,1832,284.114453,85231779.000000,299991,w,63,258,465,762,1188,2032,2853,3686,3918,3978,4670,5716,5870,5911,5954,6009,6115,6377,6546,6664,6754,6788,2812.653712,843784863.000000,299996,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,320,0.003357,2979295.000000,887380765
2024-09-11-03-24-13,0,540,59.999969,/blk/k5,3576,uniform-shuffle,"",500000.000000,10000.000000,60,0,0.500000,19.500010,19.550011,4993.519043,5007.035645,0.000000,r,9,86,113,128,147,195,244,288,349,391,438,492,551,583,635,740,873,952,1106,1515,1720,1868,284.104992,85351390.000000,300422,w,54,260,468,764,1193,2033,2858,3684,3918,3976,4668,5712,5869,5909,5952,6007,6109,6390,6563,6666,6712,6733,2813.708539,843018029.000000,299611,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,317,0.003363,2981717.000000,886642915
2024-09-11-03-24-13,0,600,60.000000,/blk/k5,3576,uniform-shuffle,"",500000.000000,10000.000000,60,0,0.500000,19.516666,19.533333,4999.333496,5000.783203,0.000000,r,50,86,114,129,148,196,245,289,350,391,439,492,551,583,633,735,864,947,1104,1527,1754,1825,284.311001,85306663.000000,300047,w,56,259,468,774,1204,2040,2864,3696,3919,3980,4699,5728,5871,5912,5955,6009,6104,6376,6560,6657,6699,6738,2819.704801,845798652.000000,299960,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,319,0.003358,2980361.000000,887428508
2024-09-11-03-24-13,0,660,60.000000,/blk/k5,3576,uniform-shuffle,"",500000.000000,10000.000000,60,0,0.500000,19.500000,19.533333,4995.916504,5004.200195,0.000000,r,50,86,114,129,148,196,244,288,349,390,438,491,551,583,633,738,868,950,1104,1504,1746,1924,284.074734,85294007.000000,300252,w,14,259,469,774,1204,2041,2871,3699,3919,3981,4695,5727,5872,5913,5957,6012,6115,6381,6561,6659,6716,6755,2821.169525,845659671.000000,299755,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,322,0.003361,2981747.000000,887098834
2024-09-11-03-24-13,0,720,60.000000,/blk/k5,3576,uniform-shuffle,"",500000.000000,10000.000000,60,0,0.500000,19.500000,19.549999,4992.783203,5007.283203,0.000000,r,8,86,114,128,147,195,244,288,350,391,438,492,551,583,634,738,866,953,1114,1478,1679,1933,284.056401,85341053.000000,300437,w,52,259,465,760,1184,2033,2859,3687,3918,3976,4671,5718,5870,5911,5954,6009,6110,6382,6558,6663,6699,6725,2813.061926,842700522.000000,299567,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,324,0.003355,2977838.000000,887579530
2024-09-11-03-24-13,0,780,60.000000,/blk/k5,3576,uniform-shuffle,"",500000.000000,10000.000000,60,0,0.500000,19.500000,19.549999,4994.233398,5005.716797,0.000000,r,50,86,114,129,148,196,245,289,350,391,439,492,551,583,635,740,867,951,1118,1515,1766,1957,284.449969,85432557.000000,300343,w,52,260,473,779,1205,2039,2861,3693,3919,3976,4681,5725,5872,5913,5956,6013,6122,6385,6567,6666,6732,6751,2818.803350,844665699.000000,299654,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,319,0.003382,2981651.000000,881692605
2024-09-11-03-24-13,0,840,60.000000,/blk/k5,3576,uniform-shuffle,"",500000.000000,10000.000000,60,0,0.500000,19.516666,19.516666,4999.833496,4999.966797,0.000000,r,49,86,114,129,148,197,246,290,352,394,441,495,553,585,637,742,872,953,1116,1505,1688,1804,285.634664,85689828.000000,299998,w,40,259,467,762,1187,2031,2847,3669,3916,3967,4599,5685,5868,5909,5952,6006,6088,6356,6556,6657,6727,6769,2804.682243,841376626.000000,299990,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,329,0.003453,2987895.000000,865382057
