hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-23-33,5,60,60.000153,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,77.249802,0.766665,19776.199219,198.399490,0.000000,r,78,703,887,966,1043,1174,1312,1470,1648,1749,1865,2015,2222,2354,2521,2775,3074,3298,3949,4356,4385,4839,1401.523017,16683730.000000,11904,w,7,829,1195,1378,1576,2106,3103,4121,4688,4919,5157,5421,5763,5977,6246,6643,7144,7547,8635,9754,10829,11315,3219.339094,3819987285.000000,1186575,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,113,0.005394,4604269.000000,853544339
2024-09-11-03-23-33,5,120,60.000023,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.133301,0.750000,19490.625000,195.266586,0.000000,r,229,683,873,949,1023,1168,1318,1488,1697,1831,1985,2157,2383,2514,2709,2978,3403,3790,4417,5454,5794,6283,1444.211164,16920378.000000,11716,w,23,762,1101,1279,1478,2003,3137,4307,4802,5030,5285,5597,5992,6226,6506,6925,7493,7982,9138,10536,12774,14160,3268.272308,3822041831.000000,1169438,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,367,0.005494,4665156.000000,849176611
2024-09-11-03-23-33,5,180,60.000015,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.449982,0.766666,19572.412109,198.833282,0.000000,r,222,640,819,894,977,1129,1300,1483,1698,1834,1973,2159,2378,2513,2685,2968,3353,3683,4443,4866,4906,5307,1419.081308,16929640.000000,11930,w,85,678,995,1160,1344,1861,3136,4400,4857,5084,5348,5682,6087,6316,6588,6986,7563,8038,9130,10383,12062,12227,3254.785260,3822240796.000000,1174345,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,350,0.005548,4702820.000000,847657470
2024-09-11-03-23-33,5,240,59.999985,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.583351,0.766667,19608.205078,198.383377,0.000000,r,254,654,834,912,985,1140,1301,1483,1682,1816,1966,2148,2372,2500,2669,2969,3282,3516,4212,5039,5147,5320,1419.101319,16891563.000000,11903,w,85,721,1052,1222,1417,1942,3117,4318,4808,5036,5293,5612,6019,6254,6522,6920,7457,7936,9147,10754,13573,13976,3248.779751,3822163387.000000,1176492,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,349,0.005567,4719196.000000,847685593
2024-09-11-03-23-33,5,300,60.000015,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.883316,0.766666,19685.210938,198.233276,0.000000,r,241,648,830,903,984,1138,1292,1463,1670,1794,1935,2121,2359,2488,2680,2952,3331,3611,4376,5102,5170,5195,1410.898604,16781228.000000,11894,w,71,719,1047,1219,1409,1929,3097,4313,4794,5022,5280,5595,5984,6211,6482,6874,7388,7875,9074,10708,12403,13120,3236.189230,3822305170.000000,1181113,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,376,0.005587,4734253.000000,847401018
2024-09-11-03-23-33,5,360,59.999969,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.033371,0.750000,19466.675781,196.233429,0.000000,r,212,643,814,900,977,1126,1289,1473,1686,1826,1982,2150,2381,2512,2699,2951,3313,3564,4171,5006,5112,5426,1415.204264,16662615.000000,11774,w,79,691,1003,1167,1350,1855,3135,4430,4903,5137,5405,5720,6100,6321,6593,7010,7590,8115,9236,10691,11627,12052,3272.595557,3822391611.000000,1168000,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,356,0.005515,4678220.000000,848298420
2024-09-11-03-23-33,5,420,60.000000,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,77.433334,0.766667,19823.732422,199.083328,0.000000,r,231,657,837,916,989,1134,1290,1461,1662,1788,1938,2116,2339,2492,2672,2935,3285,3672,4338,4689,5670,5805,1409.525408,16836781.000000,11945,w,100,741,1092,1277,1480,2030,3020,4141,4695,4934,5195,5512,5923,6173,6471,6936,7557,8048,9173,10896,12031,13620,3213.488060,3822199822.000000,1189424,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,363,0.005630,4766911.000000,846684792
2024-09-11-03-23-33,5,480,60.000031,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,77.566628,0.783333,19857.673828,201.849899,0.000000,r,222,666,843,925,996,1144,1290,1460,1660,1791,1940,2119,2339,2469,2664,2940,3349,3679,4585,5466,5483,5526,1413.613244,17120270.000000,12111,w,23,783,1135,1315,1517,2052,3068,4143,4663,4884,5130,5431,5826,6072,6368,6808,7375,7851,9065,10814,12130,13220,3207.724330,3821878438.000000,1191461,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,386,0.005644,4777265.000000,846478179
2024-09-11-03-23-33,5,540,59.999939,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,75.633408,0.750001,19366.287109,193.716858,0.000000,r,220,652,828,910,991,1146,1310,1494,1720,1859,2008,2186,2426,2580,2747,3014,3322,3566,4315,4969,4987,5006,1437.914480,16712880.000000,11623,w,69,678,993,1157,1341,1858,3141,4477,4940,5170,5430,5747,6136,6365,6639,7039,7629,8106,9157,10360,11154,11889,3289.445410,3822256620.000000,1161976,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,350,0.005492,4659033.000000,848378376
2024-09-11-03-23-33,5,600,60.000000,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,75.483330,0.766667,19327.900391,197.366669,0.000000,r,210,662,834,920,999,1159,1325,1510,1738,1867,2015,2187,2409,2564,2752,2995,3395,3662,4282,5709,5903,6199,1446.539267,17129918.000000,11842,w,19,694,1013,1180,1361,1870,3132,4451,4933,5168,5441,5764,6154,6379,6655,7073,7662,8196,9364,10903,12604,13423,3295.752799,3821998832.000000,1159674,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,366,0.005485,4653473.000000,848354517
