hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-24-39,0,60,60.000233,/blk/m0,894,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.516590,19.516590,4999.797363,5000.097168,0.000000,r,22,125,139,145,151,163,174,185,197,205,215,234,266,295,349,431,493,537,694,1675,1864,1908,190.201585,57061807.000000,300007,w,10,5664,5678,5684,5689,5700,5709,5719,5729,5734,5740,5747,5755,5761,5768,5778,5791,5801,5817,5836,5858,9503,5709.190760,1712694427.000000,299989,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,154,0.002945,2620574.000000,889736725
2024-09-11-03-24-39,0,120,59.999992,/blk/m0,894,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.533337,19.500002,5004.717285,4995.267090,0.000000,r,63,124,139,145,150,162,173,184,196,204,214,233,266,294,350,431,495,537,720,1673,1841,1958,189.616644,56831142.000000,299716,w,5504,5648,5661,5666,5671,5680,5689,5698,5707,5712,5718,5724,5731,5735,5740,5748,5756,5761,5771,5781,5804,6495,5689.254583,1708386434.000000,300283,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,357,0.002953,2624301.000000,888589314
2024-09-11-03-24-39,0,180,59.999992,/blk/m0,894,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.500002,19.533337,4996.067383,5004.000488,0.000000,r,32,124,138,145,150,162,173,184,196,204,214,233,265,294,349,431,494,539,712,1616,1790,1870,189.424607,56872844.000000,300240,w,5565,5644,5658,5663,5668,5677,5686,5695,5705,5710,5715,5721,5728,5733,5739,5747,5757,5763,5775,5789,5879,8392,5686.338339,1704559526.000000,299764,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,338,0.002948,2622845.000000,889711042
2024-09-11-03-24-39,0,240,60.000000,/blk/m0,894,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.516666,19.533333,4998.833496,5001.250000,0.000000,r,62,125,139,145,150,162,173,184,196,204,214,233,266,295,352,432,496,539,734,1650,1777,1789,189.820665,56960436.000000,300075,w,5545,5641,5655,5661,5666,5676,5685,5694,5704,5709,5714,5721,5728,5733,5739,5747,5756,5762,5774,5789,5888,6069,5684.620151,1704988122.000000,299930,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,350,0.002958,2627433.000000,888154179
2024-09-11-03-24-39,0,300,60.000000,/blk/m0,894,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.516666,19.533333,4996.733398,5003.383301,0.000000,r,62,124,138,144,150,161,173,184,196,204,214,233,266,295,350,431,494,537,705,1650,1794,1892,189.237443,56809648.000000,300203,w,5555,5638,5651,5656,5661,5670,5679,5688,5698,5704,5708,5714,5721,5726,5731,5739,5748,5753,5764,5783,5959,7858,5679.467229,1702726993.000000,299804,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,336,0.002950,2625471.000000,889947115
2024-09-11-03-24-39,0,360,60.000000,/blk/m0,894,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.533333,19.516666,5001.783203,4998.250000,0.000000,r,48,124,138,144,150,162,173,184,196,204,214,233,266,294,350,432,495,538,697,1692,1783,1835,189.391127,56797452.000000,299895,w,5550,5635,5648,5653,5658,5667,5676,5685,5694,5699,5705,5710,5718,5722,5728,5736,5745,5751,5763,5775,5818,5935,5676.342761,1703510197.000000,300107,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,348,0.002954,2627099.000000,889428118
2024-09-11-03-24-39,0,420,60.000031,/blk/m0,894,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.566656,19.483324,5011.764160,4988.497559,0.000000,r,63,125,138,144,150,162,173,184,196,204,215,234,267,296,352,433,495,537,718,1679,1828,2827,189.900788,56839205.000000,299310,w,5566,5644,5657,5663,5668,5677,5686,5695,5705,5710,5715,5721,5729,5733,5739,5747,5756,5762,5773,5789,5940,5967,5686.340788,1709916793.000000,300706,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,358,0.002951,2625536.000000,889819382
2024-09-11-03-24-39,0,480,59.999969,/blk/m0,894,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.500010,19.533342,4995.385742,5004.602539,0.000000,r,15,125,138,144,150,162,173,184,196,204,214,233,266,295,350,431,494,535,691,1634,1781,1892,189.484055,56897514.000000,300276,w,5565,5644,5657,5662,5667,5676,5685,5694,5704,5708,5713,5719,5727,5731,5736,5744,5752,5758,5768,5787,5954,5979,5684.969802,1703916204.000000,299723,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,333,0.002957,2626067.000000,888169516
2024-09-11-03-24-39,0,540,59.999969,/blk/m0,894,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.483343,19.550011,4991.269043,5009.002441,0.000000,r,62,125,139,145,151,162,173,184,196,204,215,233,267,296,351,433,496,540,725,1649,1805,1846,189.855883,57059287.000000,300540,w,5552,5650,5664,5669,5675,5684,5693,5704,5712,5717,5723,5729,5737,5741,5747,5756,5765,5771,5784,5820,5997,8340,5693.306365,1705008617.000000,299476,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,347,0.002956,2628548.000000,889154080
2024-09-11-03-24-39,0,600,60.000000,/blk/m0,894,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.533333,19.516666,5000.833496,4999.233398,0.000000,r,62,125,139,145,151,163,174,185,198,205,216,235,268,297,353,435,496,537,709,1652,1786,1809,190.795809,57229966.000000,299954,w,5570,5666,5682,5688,5694,5704,5714,5724,5734,5740,5746,5753,5762,5768,5775,5786,5797,5804,5817,5834,5934,6061,5714.260193,1714563771.000000,300050,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,334,0.002956,2627139.000000,888811181
