hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-23-33,4,60,60.000000,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,77.233330,0.783333,19773.482422,202.316666,0.000000,r,79,705,895,968,1040,1185,1333,1488,1656,1757,1873,2027,2223,2352,2493,2757,3085,3289,3956,4589,4637,5460,1407.324409,17083511.000000,12139,w,7,829,1194,1377,1576,2102,3097,4125,4688,4920,5157,5425,5764,5978,6249,6652,7154,7558,8654,9851,10728,11029,3219.447547,3819581545.000000,1186409,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,39,0.005385,4598809.000000,854052051
2024-09-11-03-23-33,4,120,60.000023,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.133301,0.750000,19491.009766,194.966599,0.000000,r,173,659,844,932,1007,1155,1306,1480,1692,1822,1975,2142,2358,2502,2673,2942,3307,3574,4289,5022,5071,6098,1426.662164,16689094.000000,11698,w,87,760,1099,1278,1477,2003,3136,4307,4803,5032,5287,5601,5994,6231,6507,6932,7496,7985,9135,10529,12673,14155,3268.433456,3822305458.000000,1169461,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,366,0.005524,4694133.000000,849703912
2024-09-11-03-23-33,4,180,60.000015,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.466644,0.750000,19576.878906,194.533279,0.000000,r,218,636,813,895,974,1132,1292,1476,1698,1824,1973,2148,2371,2514,2703,2980,3348,3575,4264,4732,4863,5290,1415.535298,16522128.000000,11672,w,95,682,998,1162,1345,1857,3096,4406,4861,5089,5352,5684,6094,6321,6587,6988,7566,8049,9133,10517,11833,12204,3254.402126,3822663045.000000,1174613,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,353,0.005587,4735284.000000,847610311
2024-09-11-03-23-33,4,240,59.999985,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.583351,0.766667,19606.988281,199.616714,0.000000,r,225,651,830,911,991,1142,1302,1471,1673,1808,1963,2149,2395,2527,2705,2991,3304,3579,4405,4664,4928,4950,1420.102530,17008568.000000,11977,w,115,721,1050,1224,1417,1945,3102,4320,4811,5040,5297,5616,6017,6252,6520,6917,7443,7927,9140,10652,13497,13772,3248.891325,3822057484.000000,1176419,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,362,0.005601,4747159.000000,847620589
2024-09-11-03-23-33,4,300,60.000015,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.883316,0.766666,19684.078125,199.249954,0.000000,r,190,654,838,917,989,1137,1296,1469,1670,1802,1934,2103,2348,2494,2680,2940,3306,3577,4206,4708,4857,4936,1410.768214,16865734.000000,11955,w,90,721,1051,1222,1411,1925,3080,4312,4800,5026,5282,5600,5989,6219,6484,6866,7379,7862,9065,10798,12850,14197,3236.286892,3822200452.000000,1181045,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,381,0.005625,4766303.000000,847363841
2024-09-11-03-23-33,4,360,59.999969,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.050041,0.750000,19469.326172,193.300095,0.000000,r,210,646,828,910,984,1136,1293,1474,1691,1820,1973,2154,2365,2514,2698,2970,3317,3723,4483,5102,5346,5543,1420.304535,16472692.000000,11598,w,102,690,1004,1167,1349,1851,3119,4432,4906,5141,5405,5721,6098,6319,6591,7008,7605,8134,9274,10745,11349,12070,3272.292867,3822558363.000000,1168159,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,350,0.005562,4717338.000000,848117715
2024-09-11-03-23-33,4,420,60.000000,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,77.433334,0.766667,19823.683594,199.366669,0.000000,r,208,662,841,920,992,1135,1286,1456,1654,1776,1925,2101,2329,2468,2660,2978,3359,3693,4457,5194,5198,5306,1407.206905,16833009.000000,11962,w,88,741,1090,1275,1480,2031,3022,4141,4691,4934,5193,5512,5926,6175,6478,6947,7568,8057,9156,10951,12109,13644,3213.546529,3822259726.000000,1189421,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,367,0.005661,4798088.000000,847505504
2024-09-11-03-23-33,4,480,60.000031,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,77.566628,0.766666,19859.339844,200.199905,0.000000,r,131,672,849,922,991,1145,1289,1451,1647,1764,1902,2063,2285,2436,2621,2893,3211,3461,4195,4605,5179,5490,1399.171995,16806854.000000,12012,w,14,788,1137,1317,1518,2048,3055,4142,4665,4891,5138,5432,5824,6069,6361,6798,7372,7851,9090,10769,12332,13818,3207.692559,3822161353.000000,1191561,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,381,0.005694,4820458.000000,846554125
2024-09-11-03-23-33,4,540,59.999939,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,75.633408,0.750001,19365.968750,193.966858,0.000000,r,185,652,825,908,987,1145,1315,1503,1722,1865,2021,2210,2440,2586,2765,3032,3381,3757,4418,5269,5269,5721,1444.078192,16806182.000000,11638,w,86,674,991,1153,1338,1859,3174,4482,4941,5169,5428,5745,6133,6359,6633,7034,7621,8121,9185,10368,11164,12430,3289.441295,3822189339.000000,1161957,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,352,0.005542,4701158.000000,848291523
2024-09-11-03-23-33,4,600,60.000000,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,75.500000,0.750000,19330.333984,194.966660,0.000000,r,200,634,827,911,995,1150,1311,1500,1719,1841,2001,2193,2429,2578,2758,3039,3417,3702,4412,4946,5236,5280,1438.862199,16831810.000000,11698,w,92,691,1010,1174,1357,1871,3145,4454,4935,5171,5440,5767,6153,6376,6653,7063,7666,8207,9448,11061,12568,13715,3295.626236,3822333221.000000,1159820,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,374,0.005531,4692677.000000,848420614
