hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-23-33,1,60,59.999973,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,77.250038,0.766667,19776.025391,197.133423,0.000000,r,59,686,874,951,1023,1161,1302,1459,1643,1753,1873,2017,2208,2321,2495,2739,3046,3277,4007,4679,5198,6631,1390.059858,16441628.000000,11828,w,7,828,1192,1377,1576,2110,3103,4119,4686,4920,5160,5424,5761,5976,6250,6659,7157,7588,8621,9822,10766,11100,3219.569310,3820215380.000000,1186561,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,79,0.005282,4512521.000000,854367699
2024-09-11-03-23-33,1,120,60.000023,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.116638,0.766666,19488.009766,198.099930,0.000000,r,193,661,851,935,1006,1158,1318,1485,1697,1818,1954,2124,2339,2473,2658,2925,3261,3523,4549,4957,4978,5139,1425.558640,16944190.000000,11886,w,107,759,1099,1277,1477,2006,3138,4305,4801,5030,5289,5601,5993,6228,6507,6937,7507,7979,9110,10443,12599,12742,3268.750459,3822087805.000000,1169281,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,367,0.005383,4574273.000000,849757498
2024-09-11-03-23-33,1,180,60.000015,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.449982,0.766666,19573.412109,197.716614,0.000000,r,191,642,823,906,979,1137,1304,1491,1710,1849,2007,2186,2408,2546,2718,2964,3383,3703,4545,5047,5805,5874,1430.665852,16971989.000000,11863,w,48,683,997,1162,1346,1865,3098,4395,4856,5085,5351,5685,6095,6323,6592,6995,7558,8033,9141,10516,11985,12374,3254.545552,3822154569.000000,1174405,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,350,0.005454,4625847.000000,848119346
2024-09-11-03-23-33,1,240,59.999985,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.600021,0.750000,19612.005859,194.700043,0.000000,r,264,653,834,911,981,1130,1284,1461,1658,1776,1928,2099,2332,2483,2674,2965,3353,3644,4456,4711,4866,4908,1405.824431,16422841.000000,11682,w,102,720,1049,1223,1414,1943,3124,4320,4809,5037,5294,5610,6012,6244,6516,6907,7449,7929,9103,10652,13434,13724,3248.583118,3822672727.000000,1176720,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,356,0.005468,4636745.000000,848042769
2024-09-11-03-23-33,1,300,60.000015,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.883316,0.766666,19685.111328,198.183289,0.000000,r,211,649,834,919,990,1145,1307,1481,1684,1806,1951,2119,2365,2525,2691,2961,3320,3605,4293,4700,5163,5426,1419.080986,16874292.000000,11891,w,92,718,1048,1220,1411,1929,3097,4313,4795,5022,5278,5596,5983,6212,6483,6863,7376,7869,9022,10724,12986,14232,3236.110863,3822193193.000000,1181107,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,372,0.005495,4659051.000000,847912943
2024-09-11-03-23-33,1,360,59.999969,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.033371,0.766667,19465.560547,197.133438,0.000000,r,223,651,829,911,987,1141,1305,1481,1700,1827,1980,2152,2385,2553,2735,3029,3375,3629,4279,5288,5306,6294,1428.715167,16898843.000000,11828,w,92,690,1006,1169,1350,1854,3123,4427,4904,5141,5405,5724,6100,6324,6595,7011,7599,8121,9269,10682,11730,12021,3272.515852,3822079256.000000,1167933,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,355,0.005431,4608231.000000,848495206
2024-09-11-03-23-33,1,420,60.000000,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,77.433334,0.766667,19823.699219,199.283340,0.000000,r,237,651,833,908,979,1129,1277,1452,1646,1768,1920,2090,2310,2472,2672,2961,3333,3691,4390,4847,5273,5462,1398.776449,16725170.000000,11957,w,91,743,1092,1275,1479,2033,3023,4146,4693,4927,5187,5505,5920,6172,6477,6942,7560,8058,9168,10772,11917,12686,3213.633618,3822366525.000000,1189422,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,363,0.005542,4694665.000000,847147384
2024-09-11-03-23-33,1,480,60.000031,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,77.566628,0.766666,19860.890625,198.499893,0.000000,r,235,674,853,927,996,1140,1289,1455,1646,1755,1897,2081,2300,2431,2594,2902,3282,3585,4323,5272,5545,5928,1401.506465,16691942.000000,11910,w,13,790,1143,1321,1520,2048,3042,4138,4664,4890,5137,5434,5826,6071,6369,6802,7374,7860,9081,10600,11952,12241,3207.557001,3822298130.000000,1191654,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,384,0.005561,4709321.000000,846899472
2024-09-11-03-23-33,1,540,59.999939,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,75.633408,0.750001,19365.203125,194.783539,0.000000,r,208,637,813,899,975,1138,1290,1478,1713,1852,2007,2198,2428,2552,2736,3016,3379,3723,4342,4882,5026,5115,1429.041670,16701210.000000,11687,w,78,678,993,1157,1342,1857,3146,4478,4941,5169,5429,5747,6135,6363,6639,7049,7630,8113,9191,10213,11002,12135,3289.687901,3822324559.000000,1161911,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,353,0.005395,4580127.000000,848879941
2024-09-11-03-23-33,1,600,60.000000,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,75.500000,0.750000,19331.517578,193.766663,0.000000,r,245,654,832,914,991,1153,1320,1501,1719,1850,2007,2199,2430,2566,2741,3022,3394,3682,4492,4875,4993,5032,1442.691553,16772732.000000,11626,w,112,690,1010,1177,1361,1874,3144,4448,4930,5168,5439,5768,6151,6376,6645,7065,7663,8184,9412,10907,12570,13636,3295.464673,3822379815.000000,1159891,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,373,0.005394,4579106.000000,848854003
