hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-24-13,4,60,60.000015,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,205.733276,2.066666,52668.621094,529.366516,0.000000,r,49,185,284,305,322,357,397,448,509,546,588,643,709,750,804,879,957,1029,1180,1335,1404,1514,430.091587,13660569.000000,31762,w,7,234,263,277,293,329,376,458,757,1567,2403,3244,3882,3950,4794,5835,5955,6015,6349,6586,6657,6739,1206.158468,3811603086.000000,3160118,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,87,148,0.014196,10714119.000000,754711160
2024-09-11-03-24-13,4,120,60.000000,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,206.333328,2.083333,52824.117188,534.333313,0.000000,r,49,189,286,307,324,359,399,450,511,546,589,643,713,759,816,890,976,1036,1148,1389,1550,1572,432.794042,13875377.000000,32060,w,97,233,261,276,291,327,375,456,748,1557,2400,3231,3880,3950,4792,5835,5955,6015,6398,6608,6721,6770,1202.538768,3811382892.000000,3169447,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,90,375,0.014464,10853210.000000,750359185
2024-09-11-03-24-13,4,180,59.999969,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,206.466766,2.066668,52856.910156,529.233582,0.000000,r,50,186,287,307,325,359,401,452,516,552,595,651,721,762,817,893,966,1025,1149,1343,1626,1643,434.464571,13795988.000000,31754,w,69,232,261,275,291,327,375,458,747,1567,2406,3235,3880,3950,4745,5835,5955,6015,6334,6592,6674,6734,1201.792111,3811379125.000000,3171413,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,90,404,0.014485,10863186.000000,749983303
2024-09-11-03-24-13,4,240,60.000107,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,206.649628,2.066663,52905.406250,530.849060,0.000000,r,50,182,284,305,323,357,398,450,513,548,590,644,715,759,813,891,969,1039,1142,1411,1457,1571,431.968824,13758639.000000,31851,w,80,233,261,275,291,327,375,456,747,1561,2393,3231,3880,3950,4734,5835,5955,6015,6364,6608,6705,6786,1200.574258,3811018885.000000,3174330,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,90,334,0.014495,10871695.000000,750032701
2024-09-11-03-24-13,4,300,59.999908,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.450317,2.100003,53110.148438,539.550842,0.000000,r,50,183,285,305,324,358,397,448,510,545,587,642,709,751,803,883,959,1018,1155,1396,1849,1866,430.442313,13934709.000000,32373,w,34,232,261,275,291,326,374,454,732,1545,2378,3207,3880,3940,4738,5835,5955,6009,6331,6576,6721,6754,1195.926598,3810944482.000000,3186604,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,90,307,0.014554,10908861.000000,749526016
2024-09-11-03-24-13,4,360,60.000031,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,205.883224,2.083332,52706.640625,534.166382,0.000000,r,49,187,286,306,324,358,399,448,509,545,588,642,713,758,810,885,959,1019,1153,1309,1393,1494,431.288518,13822797.000000,32050,w,80,233,261,276,292,327,375,456,751,1576,2424,3244,3880,3950,4771,5835,5955,6015,6350,6576,6674,6786,1205.216341,3811376158.000000,3162400,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,90,321,0.014424,10827766.000000,750693371
2024-09-11-03-24-13,4,420,60.000000,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,205.750000,2.066667,52674.699219,530.766663,0.000000,r,50,184,283,304,322,357,397,447,509,546,588,640,712,757,811,886,965,1023,1172,1391,1497,1633,430.442881,13707884.000000,31846,w,108,233,262,276,292,328,376,458,751,1562,2407,3244,3884,3950,4812,5835,5955,6015,6365,6576,6657,10028,1205.963732,3811426667.000000,3160482,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,90,347,0.014433,10834909.000000,750692141
2024-09-11-03-24-13,4,480,59.999969,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,206.583435,2.083334,52885.593750,534.750244,0.000000,r,50,186,286,307,325,359,399,450,511,546,588,641,715,758,809,889,964,1030,1177,1285,1540,1550,431.870064,13856551.000000,32085,w,51,234,262,277,293,328,375,456,738,1550,2388,3226,3880,3950,4778,5835,5955,6015,6366,6582,6689,6770,1201.061993,3811130645.000000,3173134,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,89,314,0.014504,10875213.000000,749819249
2024-09-11-03-24-13,4,540,59.999969,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,206.283432,2.066668,52811.445312,532.516968,0.000000,r,50,182,284,305,323,357,397,447,509,545,589,644,715,757,812,890,976,1044,1195,1378,1566,1567,430.854559,13766234.000000,31951,w,99,234,262,277,293,329,376,457,745,1561,2399,3225,3880,3950,4784,5835,5955,6000,6366,6592,6673,7366,1202.852646,3811461138.000000,3168685,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,89,314,0.014486,10864375.000000,750006310
2024-09-11-03-24-13,4,600,60.000000,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,206.216660,2.066667,52794.933594,531.833313,0.000000,r,50,185,285,306,324,358,398,451,513,549,594,651,718,761,814,889,964,1024,1185,1402,1571,1826,433.076716,13819478.000000,31910,w,102,233,262,277,292,329,376,457,742,1566,2401,3226,3880,3950,4786,5835,5955,6015,6366,6594,6672,6702,1203.123367,3811129077.000000,3167696,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,90,359,0.014461,10849413.000000,750279062
