hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-23-23,4,60,60.000034,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,74.983292,0.750000,19196.888672,194.116562,0.000000,r,46,675,868,951,1031,1179,1337,1502,1698,1812,1939,2088,2309,2465,2666,2968,3371,3726,4453,5221,5419,5477,1433.406027,16694880.000000,11647,w,7,767,1123,1304,1498,2008,3148,4320,4868,5115,5383,5697,6087,6331,6647,7157,7852,8404,9647,11488,13880,14460,3314.451201,3817631296.000000,1151814,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,48,0.005414,4614336.000000,852254120
2024-09-11-03-23-23,4,120,60.000000,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,75.316666,0.750000,19283.017578,194.300003,0.000000,r,222,650,826,901,979,1143,1309,1500,1717,1842,1989,2159,2373,2512,2687,2975,3474,3812,4732,5487,5704,6059,1431.518442,16688642.000000,11658,w,102,687,1012,1180,1363,1858,3201,4415,4911,5163,5458,5800,6198,6433,6731,7236,7948,8479,9719,11453,13389,13862,3303.777450,3822407738.000000,1156981,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,412,0.005649,4785736.000000,847192241
2024-09-11-03-23-23,4,180,59.999985,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,74.116684,0.733334,18976.371094,189.433380,0.000000,r,251,641,829,911,998,1161,1337,1530,1767,1899,2038,2225,2442,2576,2794,3075,3443,3899,4726,5508,5746,6658,1460.802305,16603479.000000,11366,w,104,678,1008,1180,1368,1881,3271,4502,5006,5264,5563,5906,6304,6543,6846,7339,8044,8592,9800,11311,12522,13635,3357.215878,3822465569.000000,1138582,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,352,0.005648,4778434.000000,846097582
2024-09-11-03-23-23,4,240,60.000015,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,74.083313,0.750000,18966.894531,192.299957,0.000000,r,228,641,823,908,988,1153,1321,1504,1734,1860,2014,2202,2428,2564,2756,3066,3585,3924,4767,5208,5277,5384,1446.873808,16694030.000000,11538,w,75,672,1002,1175,1365,1877,3293,4487,4986,5251,5553,5907,6321,6572,6888,7430,8175,8741,10176,12514,13780,14851,3358.889393,3822463154.000000,1138014,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,359,0.005649,4779603.000000,846089219
2024-09-11-03-23-23,4,300,59.999954,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,74.883392,0.750001,19171.597656,193.133484,0.000000,r,182,638,814,898,983,1146,1316,1503,1720,1856,2005,2177,2393,2520,2725,3055,3481,3822,4734,5461,5662,5844,1436.140059,16641991.000000,11588,w,84,677,1008,1178,1367,1871,3196,4437,4939,5197,5495,5836,6240,6478,6790,7302,8033,8636,10115,11849,12722,13025,3322.917954,3822335908.000000,1150295,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,357,0.005714,4830366.000000,845410243
2024-09-11-03-23-23,4,360,60.000000,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,74.733330,0.750000,19131.849609,192.166672,0.000000,r,233,642,829,915,1000,1163,1331,1525,1753,1874,2031,2215,2439,2575,2761,3075,3512,3943,4665,4991,5110,5603,1456.670598,16795412.000000,11530,w,18,681,1010,1182,1366,1866,3198,4466,4967,5228,5520,5859,6247,6477,6778,7281,7991,8491,9627,11230,12639,13485,3329.702398,3822202009.000000,1147911,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,392,0.005712,4828313.000000,845331425
2024-09-11-03-23-23,4,420,60.000000,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,73.650002,0.750000,18856.183594,193.133331,0.000000,r,214,642,823,906,981,1151,1330,1534,1779,1921,2083,2277,2522,2671,2870,3142,3501,3872,4615,5051,5542,5691,1473.850017,17078974.000000,11588,w,86,679,1005,1176,1372,1904,3235,4547,5051,5309,5605,5950,6353,6596,6891,7353,7974,8475,9660,10966,12182,12705,3378.179683,3821974526.000000,1131371,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,376,0.005621,4758169.000000,846491877
2024-09-11-03-23-23,4,480,60.000031,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,75.383293,0.750000,19301.857422,194.916565,0.000000,r,244,632,822,908,990,1147,1321,1506,1734,1865,2011,2195,2424,2564,2741,3039,3375,3681,4561,4819,5172,5389,1440.206156,16843211.000000,11695,w,80,663,987,1155,1344,1861,3157,4437,4936,5187,5477,5816,6221,6452,6732,7173,7772,8265,9460,11032,12175,13272,3300.346999,3822171464.000000,1158112,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,378,0.005760,4863990.000000,844464888
2024-09-11-03-23-23,4,540,60.000000,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,73.533333,0.750000,18828.416016,193.216660,0.000000,r,233,644,833,918,1003,1166,1339,1523,1761,1888,2049,2226,2456,2591,2795,3094,3472,3829,4589,5193,5197,6028,1462.590615,16955813.000000,11593,w,73,687,1020,1191,1381,1899,3285,4534,5047,5311,5612,5950,6345,6579,6881,7374,8098,8635,10059,11769,13787,14814,3383.355504,3822193630.000000,1129705,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,370,0.005599,4751046.000000,848581556
2024-09-11-03-23-23,4,600,60.000000,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,73.566666,0.733333,18836.250000,188.166672,0.000000,r,216,642,837,927,1012,1170,1347,1531,1760,1900,2060,2246,2472,2615,2795,3064,3549,3882,4664,5536,5981,6274,1469.737112,16593332.000000,11290,w,70,681,1010,1184,1377,1899,3257,4538,5049,5315,5618,5963,6356,6594,6894,7392,8113,8645,9764,11525,14032,14547,3382.237710,3822520504.000000,1130175,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,363,0.005612,4753537.000000,847000553
2024-09-11-03-23-23,4,660,60.000000,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,74.150002,0.733333,18982.800781,191.316666,0.000000,r,198,647,829,915,995,1160,1335,1520,1738,1875,2036,2215,2457,2603,2771,3060,3443,3791,4415,5488,6209,6304,1454.970991,16701612.000000,11479,w,71,683,1015,1187,1374,1880,3227,4481,4999,5266,5568,5912,6307,6542,6850,7374,8138,8676,9995,11638,12575,13500,3355.845502,3822200640.000000,1138968,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,402,0.005662,4788319.000000,845718854
2024-09-11-03-23-23,4,720,60.000000,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,74.016670,0.750000,18949.066406,193.050003,0.000000,r,209,644,835,921,1007,1169,1339,1527,1739,1871,2022,2203,2416,2573,2763,3062,3464,3821,4314,5147,5675,6108,1455.342916,16857237.000000,11583,w,90,689,1023,1192,1381,1882,3233,4500,5019,5287,5586,5916,6299,6532,6829,7338,8061,8604,9888,11966,13160,13637,3361.911657,3822305287.000000,1136944,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,387,0.005642,4773867.000000,846123554
2024-09-11-03-23-23,4,780,60.000061,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,73.583260,0.733333,18839.080078,191.733139,0.000000,r,221,654,847,932,1012,1180,1350,1552,1787,1915,2081,2257,2496,2648,2842,3127,3629,4019,4729,5785,6255,6287,1484.354398,17076013.000000,11504,w,89,689,1022,1195,1388,1901,3225,4518,5039,5304,5605,5958,6363,6600,6907,7424,8119,8670,10007,11935,13975,14352,3381.338458,3822082401.000000,1130346,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,369,0.005610,4749174.000000,846561196
2024-09-11-03-23-23,4,840,60.000122,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,73.766518,0.733332,18884.812500,191.832947,0.000000,r,214,655,839,921,1005,1165,1340,1532,1758,1889,2044,2234,2474,2624,2819,3166,3552,3987,4647,5140,5197,5282,1470.328236,16923478.000000,11510,w,87,683,1012,1181,1372,1899,3264,4532,5038,5297,5588,5931,6332,6571,6875,7358,7996,8521,9857,11442,12555,12794,3373.155567,3822092215.000000,1133091,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,378,0.005621,4756382.000000,846250110
2024-09-11-03-23-23,4,900,59.999817,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,73.600227,0.733336,18841.957031,190.583908,0.000000,r,250,641,836,929,1010,1181,1358,1547,1774,1898,2051,2240,2470,2616,2818,3138,3619,4018,4645,5159,5161,5273,1477.023524,16889764.000000,11435,w,77,693,1022,1192,1382,1890,3272,4508,5027,5295,5595,5939,6345,6598,6926,7491,8234,8801,10143,11515,12368,12890,3380.910546,3822166705.000000,1130514,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,381,0.005610,4749613.000000,846672430
2024-09-11-03-23-23,4,960,60.000000,/blk/intel0,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,74.566666,0.750000,19090.517578,192.933334,0.000000,r,219,638,832,913,994,1164,1330,1520,1740,1869,2026,2199,2435,2567,2766,3079,3504,3884,4936,5814,5825,6387,1454.228663,16834151.000000,11576,w,87,683,1012,1181,1368,1864,3210,4472,4985,5241,5535,5870,6264,6496,6792,7296,7986,8556,9840,11446,12934,13594,3336.915217,3822206134.000000,1145431,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,361,0.005688,4808387.000000,845419762
2024-09-11-03-45-13,4,60,60.000031,/blk/intel0,1788,uniform-shuffle,"",150000.000000,24166.666016,60,1,0.990000,74.333298,0.733333,19032.707031,191.499908,0.000000,r,68,605,807,901,983,1150,1326,1523,1751,1877,2019,2201,2424,2590,2785,3091,3520,3893,4783,5016,5085,5374,1439.825326,16543593.000000,11490,w,7,604,950,1121,1309,1790,2865,4440,4975,5240,5542,5888,6298,6549,6874,7423,8154,8757,10080,11386,13746,14965,3287.397262,3754086040.000000,1141963,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,65,0.005282,4518128.000000,855325973
2024-09-11-03-45-13,4,120,59.999969,/blk/intel0,1788,uniform-shuffle,"",150000.000000,24166.666016,60,1,0.990000,72.933372,0.733334,18674.359375,189.816757,0.000000,r,211,654,845,928,1007,1166,1337,1531,1756,1891,2053,2243,2474,2622,2846,3173,3657,4027,4946,6046,6384,6486,1475.285100,16802022.000000,11389,w,49,696,1029,1201,1394,1927,3287,4576,5085,5347,5643,5994,6395,6642,6949,7454,8136,8698,9997,11808,13383,14469,3411.329022,3822261127.000000,1120461,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,363,0.005378,4578188.000000,851333408
2024-09-11-03-45-13,4,180,60.000031,/blk/intel0,1788,uniform-shuffle,"",150000.000000,24166.666016,60,1,0.990000,73.766632,0.733333,18887.207031,190.833237,0.000000,r,205,642,821,907,989,1155,1323,1515,1736,1871,2028,2220,2436,2590,2796,3100,3536,3910,4625,5349,5424,5627,1451.409258,16618636.000000,11450,w,75,684,1013,1183,1373,1883,3309,4525,5033,5293,5589,5930,6326,6568,6871,7388,8095,8587,9758,11478,13152,13671,3373.111518,3822521285.000000,1133233,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,369,0.005530,4691721.000000,848473038
2024-09-11-03-45-13,4,240,59.999969,/blk/intel0,1788,uniform-shuffle,"",150000.000000,24166.666016,60,1,0.990000,73.766701,0.733334,18884.343750,189.233429,0.000000,r,219,644,831,915,996,1162,1337,1536,1753,1891,2057,2232,2466,2609,2793,3091,3466,3940,4614,5000,5174,6056,1464.434384,16627188.000000,11354,w,90,688,1018,1190,1383,1904,3248,4529,5039,5302,5598,5935,6324,6561,6858,7339,7997,8523,9708,11160,12261,12761,3373.515054,3822394967.000000,1133060,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,375,0.005526,4688703.000000,848544742
2024-09-11-03-45-13,4,300,60.000031,/blk/intel0,1788,uniform-shuffle,"",150000.000000,24166.666016,60,1,0.990000,74.733292,0.750000,19134.791016,193.099899,0.000000,r,173,654,836,921,1003,1165,1326,1512,1726,1865,2019,2201,2426,2578,2753,3022,3486,3832,4497,5204,5318,5852,1451.856292,16821207.000000,11586,w,80,695,1032,1202,1394,1914,3195,4426,4932,5186,5481,5821,6231,6479,6790,7297,7982,8495,9742,11813,13001,14171,3329.274456,3822300052.000000,1148088,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,366,0.005608,4751430.000000,847271464
2024-09-11-03-45-13,4,360,60.000031,/blk/intel0,1788,uniform-shuffle,"",150000.000000,24166.666016,60,1,0.990000,75.666626,0.766666,19372.306641,199.866562,0.000000,r,206,658,842,921,1001,1147,1309,1489,1713,1840,1997,2182,2427,2568,2749,3048,3385,3718,4466,4934,4987,5849,1440.530354,17274840.000000,11992,w,117,702,1035,1210,1406,1936,3100,4355,4862,5107,5392,5737,6160,6403,6689,7125,7761,8288,9424,10968,11766,13788,3287.953945,3821717101.000000,1162339,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,389,0.005679,4806851.000000,846396134
