hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-24-13,5,60,59.999981,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,205.633392,2.066667,52645.316406,529.850159,0.000000,r,8,181,283,305,322,356,395,448,509,545,587,642,712,755,810,886,969,1025,1134,1323,1454,1664,429.908307,13667215.000000,31791,w,7,234,263,277,293,329,377,459,759,1575,2401,3245,3881,3950,4788,5835,5955,6015,6366,6576,6676,6721,1206.636033,3811422956.000000,3158718,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,88,147,0.014222,10732029.000000,754587581
2024-09-11-03-24-13,5,120,59.999962,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,206.133469,2.066668,52770.167969,529.867004,0.000000,r,50,190,285,305,324,358,398,449,511,548,591,647,716,760,815,887,973,1030,1177,1405,1561,1591,432.545452,13751485.000000,31792,w,91,233,261,276,291,328,376,457,751,1561,2403,3231,3880,3950,4786,5835,5955,6015,6366,6592,6705,6765,1203.731805,3811265271.000000,3166208,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,90,354,0.014478,10865891.000000,750529043
2024-09-11-03-24-13,5,180,60.000000,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,206.033340,2.083333,52746.332031,536.549988,0.000000,r,50,185,287,307,325,361,402,454,515,550,591,646,716,761,816,890,963,1014,1166,1464,1471,1655,434.225360,13979017.000000,32193,w,89,233,261,276,292,328,376,459,766,1576,2406,3238,3880,3940,4743,5835,5955,6015,6366,6576,6673,7459,1204.186637,3810985785.000000,3164780,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,90,389,0.014475,10860504.000000,750298670
2024-09-11-03-24-13,5,240,60.000092,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,206.649689,2.066664,52905.851562,532.365845,0.000000,r,50,184,284,305,324,358,399,449,512,549,592,647,717,758,809,883,962,1022,1139,1307,1426,1722,431.748294,13790904.000000,31942,w,97,233,261,275,291,327,374,457,748,1559,2399,3228,3880,3950,4740,5835,5955,6015,6350,6592,6679,6788,1200.617531,3811187463.000000,3174356,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,90,400,0.014514,10888591.000000,750205232
2024-09-11-03-24-13,5,300,59.999908,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.466980,2.083337,53111.812500,534.800842,0.000000,r,50,184,284,305,323,359,401,451,512,547,589,644,713,756,809,886,967,1021,1150,1421,1722,1899,431.806875,13855819.000000,32088,w,100,232,260,275,291,326,374,454,734,1536,2383,3209,3880,3940,4734,5835,5955,6000,6333,6576,6657,6753,1195.855563,3810837705.000000,3186704,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,91,302,0.014581,10927139.000000,749432049
2024-09-11-03-24-13,5,360,60.000031,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,206.049896,2.083332,52751.171875,534.866394,0.000000,r,49,184,284,305,323,358,399,451,514,550,593,646,714,753,807,883,965,1013,1139,1308,1460,1648,431.865823,13859438.000000,32092,w,93,232,260,275,291,327,375,456,758,1579,2408,3233,3880,3950,4765,5835,5955,6015,6366,6592,6673,6721,1204.145509,3811207236.000000,3165072,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,90,312,0.014473,10862520.000000,750540891
2024-09-11-03-24-13,5,420,60.000000,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,205.750000,2.083333,52676.000000,533.516663,0.000000,r,50,193,286,307,324,358,398,450,511,548,591,647,716,758,812,883,966,1020,1157,1451,1498,1603,432.681172,13850557.000000,32011,w,96,234,262,276,292,328,376,458,751,1560,2414,3245,3880,3950,4820,5835,5955,6015,6350,6579,6657,6689,1205.881555,3811261007.000000,3160560,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,89,315,0.014454,10850702.000000,750687602
2024-09-11-03-24-13,5,480,59.999969,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,206.383438,2.066668,52834.808594,531.850281,0.000000,r,50,188,287,307,325,359,400,452,514,550,591,646,715,756,811,887,970,1031,1182,1500,1525,1540,433.588700,13836249.000000,31911,w,92,234,262,277,293,329,376,457,744,1547,2396,3228,3880,3950,4779,5835,5955,6015,6382,6592,6689,6786,1202.143306,3810898867.000000,3170087,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,90,310,0.014510,10882947.000000,750039640
2024-09-11-03-24-13,5,540,59.999969,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,206.016769,2.083334,52742.742188,534.050293,0.000000,r,50,181,283,305,324,358,398,449,513,549,592,649,719,762,816,890,972,1034,1145,1292,1333,1422,432.190775,13848689.000000,32043,w,86,234,263,278,293,330,377,458,750,1563,2399,3233,3880,3950,4779,5835,5955,6001,6382,6592,6689,6747,1204.392036,3811374474.000000,3164563,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,90,307,0.014489,10871030.000000,750300614
2024-09-11-03-24-13,5,600,60.000061,/blk/k5,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,206.016464,2.083331,52743.730469,535.316101,0.000000,r,50,182,284,306,324,358,399,452,513,548,590,644,712,756,813,887,960,1014,1167,1321,1363,1508,432.014259,13875866.000000,32119,w,69,234,262,277,293,329,377,458,742,1569,2408,3227,3880,3950,4790,5835,5955,6015,6366,6608,6673,6742,1204.260680,3811035862.000000,3164627,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,90,310,0.014487,10869777.000000,750330877
