hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-23-53,4,60,60.000256,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,208.149109,2.099991,53286.789062,538.764343,0.000000,r,50,188,284,305,322,356,398,448,511,546,589,645,715,762,816,893,970,1035,1201,1574,1771,5848,432.032543,13965884.000000,32326,w,7,232,260,275,290,326,374,453,737,1549,2388,3206,3871,3940,4604,5820,5955,6000,6349,6576,7319,8481,1191.969248,3810989110.000000,3197221,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,88,180,0.014353,10843623.000000,755495143
2024-09-11-03-23-53,4,120,59.999992,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,208.450027,2.083333,53365.125000,537.216736,0.000000,r,50,185,286,307,325,359,401,451,514,548,589,643,714,760,813,890,973,1036,1192,1463,1602,1725,433.612974,13976647.000000,32233,w,95,232,259,274,289,325,373,454,736,1536,2372,3192,3873,3940,4621,5820,5955,6015,6333,6560,6666,6721,1190.073608,3810505017.000000,3201907,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,92,403,0.014762,11046667.000000,748338411
2024-09-11-03-23-53,4,180,59.999985,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,208.033386,2.083334,53258.628906,535.350159,0.000000,r,50,189,288,309,327,361,401,452,515,551,594,648,719,763,819,893,973,1038,1220,1712,1961,6859,435.709131,13995413.000000,32121,w,91,232,261,275,291,326,374,455,748,1547,2383,3200,3870,3940,4600,5820,5955,6000,6350,6592,8581,10631,1192.438087,3810456180.000000,3195517,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,91,329,0.014722,11025447.000000,748928831
2024-09-11-03-23-53,4,240,60.000046,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.999847,2.066665,53249.191406,531.049622,0.000000,r,50,186,286,308,325,360,401,454,516,551,594,649,717,760,815,890,975,1030,1236,1566,2093,2098,434.870069,13856265.000000,31863,w,96,233,260,275,290,327,375,454,741,1556,2382,3204,3870,3940,4604,5820,5955,6009,6317,6559,6673,6753,1192.730976,3810720602.000000,3194954,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,91,341,0.014722,11024541.000000,748824523
2024-09-11-03-23-53,4,300,59.999969,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.316772,2.100001,53076.828125,541.583618,0.000000,r,50,184,286,307,325,360,401,452,515,551,594,650,717,759,814,888,969,1029,1211,1730,1859,1893,434.395415,14115679.000000,32495,w,76,234,263,277,293,329,378,459,763,1569,2390,3210,3875,3940,4594,5820,5955,6000,6317,6592,10207,10358,1196.546323,3810530992.000000,3184608,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,92,309,0.014688,11002790.000000,749100956
2024-09-11-03-23-53,4,360,60.000000,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,208.600006,2.116667,53405.714844,542.599976,0.000000,r,50,184,286,307,325,359,398,450,511,548,590,643,714,758,813,893,976,1048,1209,1669,1809,2800,432.782037,14089652.000000,32556,w,101,233,261,276,291,327,375,454,746,1540,2350,3186,3874,3936,4589,5820,5953,6000,6350,6560,6640,6968,1189.188226,3810566967.000000,3204343,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,91,322,0.014800,11069128.000000,747918385
2024-09-11-03-23-53,4,420,60.000000,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.866669,2.100000,53217.050781,537.633362,0.000000,r,50,188,288,309,326,361,400,452,514,550,592,649,719,761,812,886,966,1024,1197,2232,4663,5742,435.173631,14037831.000000,32258,w,87,233,261,276,291,328,375,456,742,1544,2372,3206,3880,3940,4631,5820,5954,6003,6365,6575,6884,7684,1193.374963,3810473703.000000,3193023,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,91,325,0.014729,11026681.000000,748622948
2024-09-11-03-23-53,4,480,59.999969,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.866776,2.100001,53218.027344,541.416931,0.000000,r,50,187,286,307,325,361,403,455,516,551,593,650,721,765,817,892,976,1028,1177,1491,1659,1687,435.365215,14142839.000000,32485,w,100,233,260,275,291,327,374,455,749,1547,2384,3201,3880,3940,4610,5820,5955,6001,6365,6592,6641,6684,1193.383569,3810569207.000000,3193080,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,92,308,0.014727,11023924.000000,748560142
2024-09-11-03-23-53,4,540,60.000031,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.483231,2.083332,53117.371094,533.883057,0.000000,r,50,187,286,307,325,359,399,451,512,548,589,643,716,758,811,886,957,1015,1137,1563,9564,9598,433.294478,13879722.000000,32033,w,85,233,262,277,293,329,376,458,747,1560,2382,3209,3880,3940,4628,5820,5955,6000,6366,6595,10307,12618,1195.721037,3810815557.000000,3187044,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,91,314,0.014705,11010966.000000,748789632
2024-09-11-03-23-53,4,600,60.000000,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.949997,2.083333,53235.234375,535.383362,0.000000,r,50,191,287,308,325,360,400,452,516,550,592,645,716,762,814,888,964,1019,1199,1574,2584,8337,434.836503,13968253.000000,32123,w,98,233,261,276,292,328,375,456,744,1544,2374,3202,3880,3940,4615,5820,5955,6007,6364,6576,8339,8456,1193.063868,3810782004.000000,3194114,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,91,378,0.014744,11035063.000000,748421034
2024-09-11-03-23-53,4,660,60.000061,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,208.066452,2.066664,53269.246094,533.199463,0.000000,r,50,186,286,307,325,360,401,452,513,549,591,647,718,765,816,890,968,1015,1184,1589,1789,1828,433.883096,13880788.000000,31992,w,68,234,262,276,292,328,376,456,741,1545,2375,3198,3876,3940,4604,5820,5955,6000,6333,6560,6689,7638,1192.207112,3810482300.000000,3196158,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,91,324,0.014761,11045268.000000,748279093
2024-09-11-03-23-53,4,720,59.999939,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.616882,2.083335,53154.105469,537.517212,0.000000,r,50,190,287,308,326,360,401,452,515,552,597,653,724,769,825,899,984,1052,1236,1578,1861,8543,436.684568,14083514.000000,32251,w,111,234,263,278,293,329,376,457,746,1556,2381,3209,3880,3940,4616,5820,5955,6000,6328,6559,6657,8701,1194.821349,3810575622.000000,3189243,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,91,310,0.014713,11017098.000000,748825611
2024-09-11-03-23-53,4,780,60.000000,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.483337,2.100000,53116.148438,538.616638,0.000000,r,50,186,286,307,325,360,401,450,512,548,591,646,717,763,816,889,967,1033,1193,1602,2355,8110,433.978649,14024888.000000,32317,w,9,234,262,277,293,329,376,457,749,1559,2387,3210,3880,3940,4612,5820,5955,6000,6356,6560,6690,8080,1195.657128,3810522200.000000,3186969,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,91,311,0.014696,11006918.000000,748988337
