hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-24-09,5,60,59.999962,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,34.266689,0.350000,8776.372070,90.066727,0.000000,r,71,281,3315,7286,7611,7917,8145,8377,8629,8775,8937,9129,9404,9553,9815,10276,10919,11619,13366,14335,14335,14753,6932.435788,37462883.000000,5404,w,11,21,3312,7249,7618,7981,8249,8502,8771,8925,9098,9303,9572,9755,10003,10436,11121,11903,13791,15151,15854,16380,6993.448680,3682624193.000000,526582,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,63,0.002509,2249408.000000,896541974
2024-09-11-03-24-09,5,120,60.000031,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,28.149986,0.266667,7208.913086,72.049965,0.000000,r,5943,7752,8002,8095,8183,8376,8554,8759,8997,9138,9292,9480,9705,9871,10125,10560,11368,12333,13608,14449,14449,14943,8677.925283,37514671.000000,4323,w,5618,7801,8074,8182,8284,8480,8676,8887,9128,9266,9426,9619,9878,10059,10322,10801,11598,12452,13957,14964,15377,16079,8790.457112,3802180367.000000,432535,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,508,0.002171,1951925.000000,899115498
2024-09-11-03-24-09,5,180,60.000015,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,28.183327,0.283333,7218.948242,73.583313,0.000000,r,5856,7750,7990,8094,8191,8378,8557,8759,8978,9104,9253,9437,9691,9871,10101,10615,11241,12109,14078,14926,14926,15145,8669.712797,38276782.000000,4415,w,5333,7794,8062,8171,8272,8470,8667,8873,9107,9242,9398,9586,9845,10027,10286,10774,11618,12598,14354,15514,15959,16029,8776.512766,3801432410.000000,433137,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,491,0.002172,1953003.000000,899050610
2024-09-11-03-24-09,5,240,59.999969,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.966681,0.283333,7163.553711,72.866707,0.000000,r,6101,7808,8071,8173,8265,8437,8622,8822,9056,9187,9342,9536,9779,9949,10194,10631,11548,12553,13903,15026,15026,15161,8746.015325,38237579.000000,4372,w,5671,7856,8127,8236,8339,8534,8728,8939,9179,9315,9475,9670,9930,10114,10374,10863,11673,12618,14240,15386,15731,15999,8844.396251,3801436486.000000,429813,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,499,0.002162,1944047.000000,899235487
2024-09-11-03-24-09,5,300,60.000015,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.866659,0.266667,7134.464844,71.516647,0.000000,r,6314,7847,8090,8185,8281,8472,8665,8881,9099,9226,9370,9544,9786,9961,10187,10612,11381,12239,13691,14063,14063,15243,8771.417618,37638153.000000,4291,w,5228,7881,8153,8263,8368,8570,8773,8985,9225,9363,9519,9709,9968,10147,10413,10898,11726,12741,14174,15151,15656,15937,8881.525538,3801896874.000000,428068,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,504,0.002150,1933622.000000,899346665
2024-09-11-03-24-09,5,360,60.000000,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.733334,0.266667,7099.899902,71.133331,0.000000,r,6023,7866,8107,8221,8320,8520,8705,8910,9148,9268,9406,9597,9831,10014,10242,10660,11621,12379,14423,15162,15162,15325,8812.333646,37611040.000000,4268,w,5852,7930,8205,8315,8419,8616,8816,9030,9266,9401,9559,9751,10008,10188,10445,10908,11722,12645,14477,15722,16249,16473,8925.548994,3802230318.000000,425994,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,492,0.002143,1927328.000000,899545066
2024-09-11-03-24-09,5,420,60.000031,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.799986,0.266667,7120.446289,70.099968,0.000000,r,6153,7861,8108,8200,8300,8480,8665,8881,9108,9236,9395,9583,9781,9962,10242,10738,11470,12692,14024,14989,14989,15347,8788.070613,36962625.000000,4206,w,5784,7912,8186,8298,8401,8599,8794,8999,9233,9369,9526,9714,9971,10149,10402,10889,11742,12736,14423,15467,15961,16210,8900.984594,3802740945.000000,427227,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,519,0.002149,1932572.000000,899236638
2024-09-11-03-24-09,5,480,59.999969,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.716681,0.266667,7098.153809,71.983368,0.000000,r,5854,7888,8136,8235,8329,8513,8709,8907,9132,9274,9416,9603,9842,10021,10272,10779,11460,12206,13951,14615,14615,15720,8816.449641,38078246.000000,4319,w,5585,7923,8205,8319,8425,8623,8822,9031,9266,9401,9557,9745,10007,10189,10450,10936,11745,12629,14493,15734,16203,16290,8926.308386,3801616552.000000,425889,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,511,0.002142,1926120.000000,899239508
2024-09-11-03-24-09,5,540,59.999969,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.816681,0.266667,7122.170410,72.000038,0.000000,r,6429,7838,8099,8198,8296,8476,8658,8851,9098,9236,9381,9564,9812,10028,10270,10765,11737,12594,14149,14585,14585,15029,8784.479630,37948952.000000,4320,w,5212,7898,8172,8282,8386,8584,8781,8992,9229,9366,9524,9720,9984,10171,10443,10939,11802,12755,14380,15548,16226,16712,8896.361578,3801682193.000000,427330,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,495,0.002148,1931206.000000,898881694
2024-09-11-03-24-09,5,600,60.000061,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.683306,0.266666,7088.259277,70.633263,0.000000,r,6638,7911,8154,8252,8345,8522,8702,8892,9126,9248,9393,9566,9823,10025,10313,10757,11615,12366,13315,13888,13888,14026,8820.814535,37382612.000000,4238,w,5762,7958,8229,8340,8444,8638,8835,9041,9272,9406,9560,9746,9997,10183,10448,10941,11788,12719,14135,14845,15188,15364,8940.355294,3802297345.000000,425296,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,509,0.002140,1924072.000000,899104593
