hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-23-53,1,60,60.000107,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.832962,2.083330,53208.070312,536.065735,0.000000,r,50,182,284,305,323,358,399,451,513,549,590,646,716,763,814,886,961,1019,1188,1682,2101,2210,432.514737,13911404.000000,32164,w,7,233,261,276,291,327,375,456,755,1553,2375,3206,3880,3940,4600,5820,5955,6000,6349,6592,6689,8175,1193.715168,3810923736.000000,3192490,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,88,149,0.014340,10828941.000000,755179887
2024-09-11-03-23-53,1,120,59.999947,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,208.500183,2.083335,53378.582031,537.383789,0.000000,r,50,186,288,309,327,362,402,455,516,551,593,649,718,763,819,899,983,1038,1195,1555,1708,6278,436.116242,14061696.000000,32243,w,96,231,259,274,289,325,372,453,731,1529,2369,3204,3875,3940,4618,5820,5955,6015,6333,6560,6656,6689,1189.785252,3810539504.000000,3202712,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,92,475,0.014791,11058085.000000,747603646
2024-09-11-03-23-53,1,180,59.999985,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.800049,2.100001,53200.628906,539.033447,0.000000,r,50,187,285,305,323,358,397,447,510,546,590,645,716,759,816,889,967,1031,1205,1720,1885,6079,431.970843,13970801.000000,32342,w,93,233,261,276,291,328,375,456,746,1547,2391,3208,3873,3940,4616,5820,5953,6000,6365,6592,8058,9755,1193.755337,3810511204.000000,3192037,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,92,316,0.014723,11019006.000000,748409527
2024-09-11-03-23-53,1,240,60.000046,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.766510,2.099998,53188.894531,539.182922,0.000000,r,50,187,287,308,326,361,401,454,514,551,594,649,721,765,819,892,977,1047,1255,1731,2291,2592,435.517449,14089425.000000,32351,w,87,234,261,276,291,327,375,454,746,1555,2385,3204,3880,3940,4613,5820,5955,6003,6349,6575,6673,6742,1194.017593,3810511329.000000,3191336,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,92,311,0.014717,11017997.000000,748657277
2024-09-11-03-23-53,1,300,59.999969,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.350113,2.083334,53084.578125,533.816956,0.000000,r,50,181,284,306,324,359,399,450,512,549,590,645,717,760,811,892,969,1022,1175,1796,4233,4310,432.487839,13852153.000000,32029,w,66,234,263,277,293,329,377,458,763,1571,2389,3211,3870,3930,4582,5820,5955,6000,6333,6576,10205,10256,1196.502513,3810947850.000000,3185073,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,92,356,0.014691,11001729.000000,748886580
2024-09-11-03-23-53,1,360,60.000000,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,208.216660,2.116667,53304.148438,541.933350,0.000000,r,50,184,286,307,325,359,400,449,511,547,589,642,715,762,814,891,973,1045,1225,1661,1993,2030,432.830729,14073924.000000,32516,w,87,233,261,276,292,328,376,457,752,1542,2361,3194,3870,3930,4601,5820,5955,6000,6317,6560,6666,6723,1191.370955,3810300967.000000,3198249,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,92,312,0.014771,11049217.000000,748024088
2024-09-11-03-23-53,1,420,60.000000,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.816666,2.100000,53203.449219,540.583313,0.000000,r,50,185,288,309,327,362,402,454,516,553,594,652,722,764,819,894,980,1035,1215,2469,6395,6396,436.752921,14166081.000000,32435,w,62,233,261,276,292,328,374,454,735,1544,2383,3207,3880,3940,4653,5820,5955,6001,6333,6568,6826,7735,1193.635220,3810330704.000000,3192207,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,91,327,0.014728,11021438.000000,748336684
2024-09-11-03-23-53,1,480,59.999969,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.866776,2.083334,53216.925781,536.666931,0.000000,r,50,184,285,307,326,361,401,449,512,548,591,644,718,762,818,889,976,1042,1219,1738,1821,1916,433.574876,13961111.000000,32200,w,70,233,261,275,290,326,374,454,746,1546,2387,3210,3876,3940,4616,5820,5955,6002,6349,6576,6668,6736,1193.408527,3810570135.000000,3193014,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,92,314,0.014728,11022012.000000,748354025
2024-09-11-03-23-53,1,540,60.000031,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.366562,2.083332,53086.804688,534.549744,0.000000,r,50,181,286,308,326,362,403,454,517,552,594,647,719,761,814,889,971,1037,1216,2030,9464,9549,435.904967,13980780.000000,32073,w,87,234,262,277,293,329,377,459,752,1553,2386,3212,3880,3940,4621,5820,5955,6004,6350,6591,10077,11459,1196.358811,3810654049.000000,3185210,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,91,313,0.014707,11007603.000000,748451474
2024-09-11-03-23-53,1,600,60.000000,/blk/k4,3576,uniform-shuffle,"",500000.000000,82500.000000,60,1,0.990000,207.916672,2.083333,53228.148438,537.066650,0.000000,r,50,191,287,307,325,358,398,449,512,548,589,644,714,763,817,896,977,1045,1224,1958,8339,8362,433.999628,13985204.000000,32224,w,100,233,261,276,291,327,375,456,747,1552,2377,3195,3879,3940,4623,5820,5955,6000,6334,6560,8284,8359,1193.205006,3810725702.000000,3193689,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,91,377,0.014744,11029650.000000,748100367
