hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-23-33,6,60,59.999939,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,77.233414,0.783334,19773.419922,201.683533,0.000000,r,72,696,871,948,1024,1161,1306,1459,1634,1739,1853,2005,2200,2341,2510,2779,3138,3386,3810,4746,5053,5127,1391.298157,16836099.000000,12101,w,7,829,1193,1376,1574,2102,3103,4129,4690,4923,5159,5423,5758,5973,6244,6647,7135,7526,8595,9791,11062,11456,3219.725237,3819894900.000000,1186404,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,51,0.005301,4520548.000000,852752436
2024-09-11-03-23-33,6,120,60.000023,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.116638,0.766666,19488.892578,197.083252,0.000000,r,167,667,849,927,999,1144,1301,1465,1671,1788,1931,2113,2333,2466,2673,2961,3325,3620,4528,5813,5839,7105,1416.170148,16746212.000000,11825,w,101,759,1099,1277,1476,2002,3148,4305,4805,5034,5288,5598,5992,6230,6507,6930,7498,7995,9178,10566,12699,12893,3268.754240,3822265470.000000,1169334,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,366,0.005428,4603363.000000,848093733
2024-09-11-03-23-33,6,180,60.000015,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.433311,0.766666,19570.828125,200.499954,0.000000,r,216,628,803,891,969,1123,1291,1471,1696,1834,1988,2177,2399,2542,2727,3011,3325,3631,4130,4676,4847,6091,1418.533583,17064959.000000,12030,w,113,679,996,1162,1347,1862,3087,4398,4856,5086,5354,5690,6101,6327,6599,7004,7569,8028,9143,10503,12014,12192,3254.939556,3822112774.000000,1174250,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,353,0.005479,4638894.000000,846649376
2024-09-11-03-23-33,6,240,59.999985,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.583351,0.766667,19608.855469,197.766724,0.000000,r,228,642,826,909,989,1139,1295,1464,1670,1796,1942,2126,2346,2485,2662,2940,3312,3600,4355,4855,4877,6220,1409.016855,16719394.000000,11866,w,114,723,1053,1225,1417,1940,3100,4320,4811,5042,5300,5621,6022,6254,6521,6912,7437,7912,9159,10680,13141,13576,3248.852723,3822375943.000000,1176531,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,362,0.005496,4652326.000000,846518007
2024-09-11-03-23-33,6,300,60.000015,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.883316,0.766666,19683.228516,200.116623,0.000000,r,229,647,829,906,980,1130,1281,1455,1667,1795,1945,2123,2350,2483,2661,2912,3253,3579,4113,4858,4896,5100,1404.823353,16867714.000000,12007,w,74,723,1051,1220,1409,1923,3092,4314,4796,5021,5280,5594,5986,6213,6483,6871,7382,7872,9080,10752,12567,14251,3236.418929,3822191337.000000,1180994,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,377,0.005512,4665277.000000,846351180
2024-09-11-03-23-33,6,360,59.999969,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,76.016708,0.766667,19464.392578,198.283432,0.000000,r,208,646,827,910,990,1140,1299,1484,1702,1831,1981,2168,2389,2519,2701,2955,3301,3525,4377,5214,5240,5744,1423.705892,16937829.000000,11897,w,108,692,1003,1165,1348,1846,3126,4431,4907,5141,5407,5725,6104,6323,6589,7012,7605,8139,9280,10642,11483,12053,3272.745319,3822118166.000000,1167863,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,350,0.005443,4610206.000000,847035174
2024-09-11-03-23-33,6,420,60.000000,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,77.416664,0.783333,19821.599609,201.149994,0.000000,r,212,658,835,918,994,1139,1288,1453,1651,1779,1921,2089,2330,2473,2655,2941,3306,3681,4442,5139,5216,5219,1405.694092,16965322.000000,12069,w,22,743,1091,1273,1476,2031,3024,4143,4698,4935,5194,5511,5922,6174,6475,6935,7554,8028,9144,10795,11981,13638,3213.738983,3822086918.000000,1189296,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,367,0.005560,4701851.000000,845682866
2024-09-11-03-23-33,6,480,60.000031,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,77.583290,0.766666,19862.939453,196.616562,0.000000,r,267,669,850,928,1000,1140,1289,1460,1652,1764,1902,2087,2304,2448,2641,2896,3231,3507,4403,5464,5496,5562,1405.060439,16575498.000000,11797,w,72,787,1137,1316,1516,2048,3053,4142,4662,4886,5134,5435,5829,6074,6370,6807,7371,7843,9082,10540,12164,13220,3207.329521,3822421555.000000,1191777,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,378,0.005582,4719308.000000,845490098
2024-09-11-03-23-33,6,540,59.999939,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,75.633408,0.766667,19363.353516,196.616867,0.000000,r,248,644,825,901,977,1133,1292,1481,1711,1853,2020,2206,2442,2575,2756,3040,3383,3697,4516,5049,5192,5467,1434.184369,16919073.000000,11797,w,56,677,990,1153,1338,1858,3155,4477,4940,5171,5431,5748,6140,6368,6645,7048,7624,8105,9167,10245,11208,11571,3289.776480,3822062314.000000,1161800,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,352,0.005421,4593589.000000,847296599
2024-09-11-03-23-33,6,600,60.000000,/blk/intel1,1788,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,75.516670,0.750000,19332.599609,192.583328,0.000000,r,214,638,830,912,991,1147,1306,1488,1714,1846,1994,2186,2415,2572,2752,3031,3369,3737,4608,5032,5191,5352,1435.601385,16588374.000000,11555,w,58,690,1012,1179,1360,1871,3141,4454,4935,5171,5440,5763,6146,6373,6649,7074,7664,8205,9413,10808,12778,13629,3295.454454,3822582167.000000,1159956,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,374,0.005408,4582989.000000,847454886
