hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-24-39,2,60,60.000183,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,40.883209,0.399999,10467.767578,104.533012,0.000000,r,112,459,499,513,528,554,581,606,638,657,680,709,747,769,807,863,934,1002,1401,2037,2037,2148,594.471620,3728526.000000,6272,w,9,5991,6028,6043,6056,6079,6102,6125,6152,6167,6183,6204,6230,6249,6271,6310,6354,6387,6457,6569,6653,7348,6106.742832,3835449757.000000,628068,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,149,0.003182,2810607.000000,883298979
2024-09-11-03-24-39,2,120,59.999992,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.033340,0.400000,10505.584961,104.666679,0.000000,r,279,458,498,512,528,554,581,602,633,651,674,702,742,769,805,875,945,1002,1237,2080,2080,2168,592.806847,3722827.000000,6280,w,5711,5974,6007,6022,6035,6057,6080,6102,6128,6141,6159,6181,6205,6224,6245,6283,6326,6358,6430,6519,6610,9764,6085.312194,3835785262.000000,630335,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,369,0.003199,2823038.000000,882343403
2024-09-11-03-24-39,2,180,59.999992,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.066673,0.400000,10513.351562,103.350014,0.000000,r,308,456,497,509,523,546,572,598,630,647,670,695,732,758,799,870,955,995,1104,1679,1679,2004,587.776165,3644800.000000,6201,w,5610,5968,6003,6018,6031,6053,6077,6099,6124,6138,6155,6175,6199,6216,6239,6275,6317,6348,6417,6498,6545,6614,6080.917808,3835849034.000000,630801,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,349,0.003201,2824986.000000,882653302
2024-09-11-03-24-39,2,240,60.000000,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.066666,0.400000,10514.366211,105.650002,0.000000,r,205,457,498,511,526,553,580,603,635,652,676,700,736,763,802,871,951,1006,1256,1792,1792,1831,591.464742,3749295.000000,6339,w,5627,5966,6002,6016,6029,6051,6075,6098,6124,6138,6155,6176,6202,6220,6242,6280,6323,6355,6421,6520,6567,6610,6080.172998,3835750098.000000,630862,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,350,0.003203,2826370.000000,882539136
2024-09-11-03-24-39,2,300,60.000000,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.099998,0.416667,10522.566406,109.616669,0.000000,r,279,457,496,510,526,552,580,604,635,654,677,704,741,769,808,884,967,1031,1763,2007,2007,2069,593.245705,3901777.000000,6577,w,5709,5961,5996,6010,6022,6047,6069,6093,6119,6135,6152,6172,6198,6216,6239,6273,6317,6347,6408,6477,6516,9666,6075.200661,3835602238.000000,631354,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,355,0.003206,2827434.000000,881995590
2024-09-11-03-24-39,2,360,60.000000,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.133335,0.400000,10532.116211,103.650002,0.000000,r,260,462,497,512,526,550,576,599,629,645,670,696,733,759,795,863,940,1009,1077,1793,1793,2047,589.060781,3663369.000000,6219,w,5739,5959,5993,6008,6020,6042,6065,6088,6112,6126,6143,6163,6188,6205,6228,6263,6306,6336,6405,6505,6585,6616,6070.051549,3835829465.000000,631927,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,349,0.003207,2829410.000000,882132180
2024-09-11-03-24-39,2,420,60.000031,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.049980,0.400000,10509.245117,105.949944,0.000000,r,275,457,498,511,527,553,581,605,637,658,678,706,744,769,815,884,963,1009,1344,1948,1948,2202,594.316187,3778068.000000,6357,w,5741,5971,6006,6020,6032,6054,6077,6100,6126,6140,6157,6178,6203,6221,6243,6280,6323,6354,6426,6516,6633,11445,6083.087196,3835721047.000000,630555,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,354,0.003201,2823913.000000,882223242
2024-09-11-03-24-39,2,480,59.999969,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.066689,0.400000,10515.738281,105.050056,0.000000,r,285,457,498,511,526,550,576,602,634,652,675,700,736,764,799,860,936,994,1147,1931,1931,1962,590.708076,3723233.000000,6303,w,5671,5966,6002,6016,6028,6051,6074,6097,6123,6138,6154,6174,6199,6216,6239,6274,6318,6349,6413,6503,6547,6581,6079.411233,3835768041.000000,630944,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,355,0.003205,2825887.000000,881829185
2024-09-11-03-24-39,2,540,59.999969,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.000019,0.400000,10499.188477,105.800056,0.000000,r,305,460,499,512,527,552,578,602,634,651,674,697,734,762,802,863,932,978,1129,1781,1781,1875,590.790170,3750336.000000,6348,w,5766,5976,6011,6025,6037,6060,6083,6106,6132,6147,6164,6184,6210,6227,6251,6287,6330,6360,6425,6505,6580,7454,6088.954746,3835743131.000000,629951,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,351,0.003200,2822191.000000,881962307
2024-09-11-03-24-39,2,600,60.000000,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,40.833332,0.400000,10457.500000,104.633331,0.000000,r,220,460,500,514,530,555,580,607,641,659,681,706,747,771,811,868,948,1000,1139,1880,1880,2001,595.600828,3739182.000000,6278,w,5712,5997,6034,6048,6061,6086,6108,6132,6158,6173,6190,6210,6237,6254,6276,6312,6357,6389,6454,6533,6597,8093,6113.250584,3835759079.000000,627450,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,343,0.003187,2812333.000000,882456709
