hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-23-33,0,60,60.000057,/blk/intel1,1788,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.516647,19.533316,4997.478516,5002.478516,0.000000,r,46,152,199,223,249,304,366,439,529,587,659,755,891,984,1118,1354,1656,1937,2668,3448,4081,4282,459.744900,137991972.000000,300149,w,8,81,234,337,464,894,2068,3135,3707,3932,4150,4386,4673,4864,5117,5514,6016,6425,7412,8461,9606,9992,2229.141148,668405744.000000,299849,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,126,0.002736,2457995.000000,898534439
2024-09-11-03-23-33,0,120,60.000015,/blk/intel1,1788,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.483328,19.566662,4988.315430,5011.665527,0.000000,r,48,156,207,233,261,322,391,475,583,654,741,853,1011,1119,1272,1537,1918,2243,3067,4319,5429,5892,506.628733,152343260.000000,300700,w,8,72,210,305,417,780,2076,3268,3836,4070,4309,4578,4923,5146,5430,5860,6427,6920,7969,9332,11126,11652,2292.174204,686045447.000000,299299,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,343,0.002832,2530815.000000,893651268
2024-09-11-03-23-33,0,180,60.000015,/blk/intel1,1788,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.499994,19.549995,4993.548828,5006.682129,0.000000,r,47,155,209,237,267,333,409,502,618,694,787,904,1064,1175,1332,1590,1960,2271,2964,3727,4405,4516,528.393567,158729956.000000,300401,w,8,59,175,257,357,658,2032,3363,3912,4144,4389,4675,5035,5258,5532,5950,6499,6966,7980,9279,10346,10901,2300.894534,689377914.000000,299613,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,327,0.002892,2541977.000000,878990821
2024-09-11-03-23-33,0,240,59.999985,/blk/intel1,1788,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.500006,19.533339,4995.434570,5004.701172,0.000000,r,48,156,207,234,262,326,397,482,593,665,755,871,1030,1143,1297,1563,1923,2212,2944,4106,5524,5775,513.472982,154186694.000000,300282,w,8,65,193,280,385,715,1981,3260,3837,4074,4320,4601,4956,5177,5457,5861,6385,6838,7980,10025,12177,12560,2274.821474,681823141.000000,299726,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,335,0.002958,2551610.000000,862656044
2024-09-11-03-23-33,0,300,60.000015,/blk/intel1,1788,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.549995,19.499994,5004.881836,4995.231934,0.000000,r,48,155,206,233,261,324,394,478,586,657,743,856,1012,1120,1272,1529,1877,2177,2893,3657,4458,5001,506.500210,151805204.000000,299714,w,8,65,191,277,381,709,2035,3282,3838,4066,4304,4574,4924,5146,5418,5827,6342,6822,7931,9895,10835,11515,2272.233991,682335962.000000,300293,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,341,0.002954,2550435.000000,863358319
2024-09-11-03-23-33,0,360,59.999969,/blk/intel1,1788,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.550011,19.500010,5007.519043,4992.569336,0.000000,r,47,156,209,237,267,333,408,498,615,690,782,900,1059,1168,1325,1589,1957,2249,2933,3870,4350,4511,526.576030,157737956.000000,299554,w,8,56,168,247,345,638,1987,3406,3944,4171,4410,4692,5035,5252,5524,5951,6539,7036,8199,9292,9716,10310,2306.822553,693087143.000000,300451,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,341,0.002924,2543380.000000,869793144
2024-09-11-03-23-33,0,420,60.000000,/blk/intel1,1788,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.516666,19.516666,5000.183105,5000.000000,0.000000,r,47,154,205,231,258,319,388,470,579,649,736,850,1010,1123,1286,1563,1972,2299,3053,3917,4370,4737,505.544050,151663215.000000,300000,w,8,70,212,310,431,821,1965,3135,3751,3995,4238,4520,4876,5112,5419,5890,6505,7008,8083,9768,11230,11432,2260.124985,678062357.000000,300011,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,345,0.002924,2550649.000000,872238911
2024-09-11-03-23-33,0,480,60.000031,/blk/intel1,1788,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.549990,19.499990,5005.063965,4995.047363,0.000000,r,48,155,204,229,255,312,378,455,556,621,705,812,965,1073,1225,1492,1874,2203,2994,3885,5604,5865,488.180118,146309046.000000,299703,w,8,80,233,333,455,841,1979,3080,3684,3927,4167,4440,4791,5016,5308,5751,6318,6807,8072,9784,10903,11351,2233.085560,670604526.000000,300304,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,344,0.002916,2553307.000000,875686306
2024-09-11-03-23-33,0,540,59.999939,/blk/intel1,1788,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.550020,19.483353,5009.055176,4990.955078,0.000000,r,48,156,211,239,270,338,416,510,633,712,808,929,1091,1204,1358,1620,1978,2282,3098,3827,4504,4804,538.876426,161370318.000000,299457,w,8,56,171,253,352,654,2100,3464,3989,4211,4447,4719,5061,5281,5562,5989,6554,7010,7900,8980,9824,10283,2333.199422,701226754.000000,300543,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,335,0.002869,2539037.000000,885046234
2024-09-11-03-23-33,0,600,60.000000,/blk/intel1,1788,uniform-shuffle,"",200000.000000,10000.000000,60,0,0.500000,19.516666,19.533333,4996.933105,5003.283203,0.000000,r,48,156,210,239,270,337,414,506,627,704,797,916,1076,1187,1344,1601,1963,2283,3079,4033,4736,5241,534.257168,160382399.000000,300197,w,8,58,172,254,355,657,2000,3428,3976,4206,4451,4732,5080,5304,5574,6015,6619,7161,8247,9662,11373,11951,2329.278761,698355041.000000,299816,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,335,0.002934,2547979.000000,868357115
