hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-24-09,2,60,60.000237,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,34.266533,0.333332,8774.098633,88.099655,0.000000,r,71,334,3888,7291,7600,7910,8156,8398,8658,8793,8960,9147,9414,9560,9784,10219,10852,11489,12805,13480,13480,14110,6972.782823,36858130.000000,5286,w,12,21,3331,7256,7620,7982,8250,8502,8773,8926,9100,9304,9574,9758,10001,10435,11130,11901,13779,15117,15804,16371,6996.389697,3683235363.000000,526448,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,45,0.002503,2242762.000000,895885619
2024-09-11-03-24-09,2,120,60.000031,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,28.149986,0.266667,7207.879883,72.399963,0.000000,r,5843,7759,7993,8082,8170,8360,8542,8754,8995,9129,9276,9472,9712,9891,10099,10504,11110,11828,12716,13822,13822,14654,8663.047422,37632278.000000,4344,w,5714,7803,8074,8183,8285,8482,8678,8888,9128,9266,9427,9620,9878,10058,10319,10803,11607,12467,13952,14920,15492,16079,8791.445124,3802062647.000000,432473,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,501,0.002165,1946243.000000,898935518
2024-09-11-03-24-09,2,180,60.000000,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,28.200001,0.266667,7220.350098,71.266670,0.000000,r,6120,7726,7984,8078,8175,8354,8545,8748,8965,9093,9228,9396,9622,9774,9977,10422,11130,11780,13727,14297,14297,14619,8640.119504,36945151.000000,4276,w,5564,7797,8063,8172,8274,8471,8669,8875,9108,9242,9398,9587,9846,10029,10289,10778,11623,12601,14342,15462,15957,16264,8777.864596,3802755278.000000,433221,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,493,0.002168,1948726.000000,898972690
2024-09-11-03-24-09,2,240,59.999985,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.983341,0.266667,7164.018555,71.500015,0.000000,r,6244,7808,8071,8172,8257,8453,8632,8859,9092,9221,9371,9569,9801,9959,10247,10671,11555,12309,13538,13604,13604,14046,8757.272960,37568701.000000,4290,w,5775,7859,8129,8237,8340,8535,8730,8939,9179,9315,9473,9670,9930,10114,10381,10862,11677,12637,14229,15466,15760,15971,8845.422752,3802125361.000000,429841,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,503,0.002156,1938887.000000,899222729
2024-09-11-03-24-09,2,300,60.000015,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.849993,0.266667,7132.498047,72.383316,0.000000,r,6088,7831,8082,8185,8278,8460,8647,8843,9060,9177,9322,9504,9796,9976,10238,10679,11560,12633,13496,13654,13654,13743,8758.633433,38038745.000000,4343,w,5249,7883,8156,8266,8372,8573,8774,8986,9225,9361,9519,9709,9971,10151,10409,10897,11714,12732,14181,15162,15641,15985,8882.998769,3801479323.000000,427950,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,498,0.002148,1931822.000000,899294683
2024-09-11-03-24-09,2,360,60.000000,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.716667,0.266667,7097.666504,72.466667,0.000000,r,6355,7887,8125,8233,8330,8520,8700,8906,9135,9269,9399,9595,9829,10016,10243,10745,11707,12568,14199,14725,14725,14740,8819.558878,38347442.000000,4348,w,5780,7932,8206,8317,8420,8617,8818,9029,9267,9402,9559,9752,10008,10187,10444,10913,11718,12650,14448,15697,16240,16605,8926.652635,3801504291.000000,425860,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,501,0.002135,1920127.000000,899218544
2024-09-11-03-24-09,2,420,60.000031,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.783319,0.283333,7115.796387,73.983299,0.000000,r,6432,7857,8119,8211,8309,8485,8664,8852,9078,9200,9343,9515,9784,9953,10214,10653,11437,12293,14009,14553,14553,15225,8774.644289,38950646.000000,4439,w,5655,7915,8189,8299,8403,8599,8793,9000,9234,9371,9525,9716,9971,10148,10401,10892,11743,12733,14448,15449,15956,16222,8902.142209,3800751812.000000,426948,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,513,0.002148,1931078.000000,899119206
2024-09-11-03-24-09,2,480,59.999969,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.716681,0.266667,7099.070312,70.333366,0.000000,r,6324,7883,8128,8238,8336,8518,8719,8916,9137,9272,9442,9614,9879,10033,10248,10740,11413,12212,13714,14197,14197,15143,8820.476066,37222409.000000,4220,w,5432,7927,8207,8319,8425,8625,8823,9031,9265,9401,9556,9742,10006,10189,10453,10935,11763,12611,14516,15669,16173,16427,8927.168088,3802473684.000000,425944,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,512,0.002140,1924440.000000,899121046
2024-09-11-03-24-09,2,540,59.999969,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.816681,0.266667,7121.403809,71.866707,0.000000,r,6052,7834,8088,8194,8301,8485,8671,8883,9119,9267,9412,9621,9890,10083,10376,10902,11667,12474,14044,14444,14444,14922,8806.673469,37974376.000000,4312,w,5246,7898,8172,8283,8387,8586,8784,8992,9231,9366,9524,9720,9983,10168,10442,10933,11807,12742,14322,15561,16286,16680,8897.238523,3801647665.000000,427284,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,506,0.002146,1929773.000000,899145811
2024-09-11-03-24-09,2,600,60.000061,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.666639,0.283333,7085.492676,72.533257,0.000000,r,6769,7897,8147,8241,8335,8526,8733,8938,9146,9281,9430,9605,9837,10025,10238,10724,11556,12603,13624,14152,14152,14557,8829.714384,38426917.000000,4352,w,5793,7960,8230,8341,8444,8639,8835,9042,9272,9407,9560,9747,9999,10183,10452,10937,11789,12706,14132,14863,15216,15438,8941.416155,3801264250.000000,425130,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,504,0.002140,1923562.000000,899052855
2024-09-11-03-24-09,2,660,59.999939,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.783361,0.283334,7116.140625,74.250076,0.000000,r,6632,7837,8095,8204,8300,8493,8675,8874,9107,9226,9393,9571,9809,10003,10284,10745,11527,12308,13803,14596,14596,15064,8789.159371,39155705.000000,4455,w,5580,7909,8185,8296,8398,8598,8794,9001,9235,9370,9523,9716,9977,10165,10433,10937,11747,12564,14164,15725,16334,16740,8901.226375,3800538823.000000,426968,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,509,0.002146,1930575.000000,899438167
2024-09-11-03-24-09,2,720,60.000000,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.833334,0.266667,7127.100098,71.349998,0.000000,r,6362,7854,8095,8204,8307,8492,8677,8887,9124,9259,9400,9570,9809,9995,10219,10650,11211,11800,13216,14053,14053,14299,8785.546368,37610924.000000,4281,w,5808,7897,8169,8279,8384,8584,8786,8997,9232,9370,9526,9712,9965,10143,10399,10866,11673,12659,14240,15147,15758,16203,8891.156560,3802089715.000000,427626,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,499,0.002148,1931755.000000,899443998
2024-09-11-03-24-09,2,780,60.000000,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.900000,0.266667,7143.583496,71.433334,0.000000,r,6622,7848,8089,8184,8278,8445,8636,8840,9068,9189,9342,9557,9812,10022,10294,10846,11816,12762,13968,15040,15040,15627,8777.737517,37621383.000000,4286,w,5958,7893,8156,8262,8362,8555,8748,8955,9193,9329,9488,9684,9950,10136,10403,10900,11820,12741,14402,15824,16631,16822,8870.634954,3802087201.000000,428615,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,514,0.002152,1935120.000000,899185230
2024-09-11-03-24-09,2,840,60.000000,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.783333,0.266667,7114.333496,72.133331,0.000000,r,6318,7870,8125,8225,8322,8520,8702,8903,9117,9256,9394,9600,9834,10007,10260,10710,11360,12102,14114,14710,14710,14937,8804.150185,38104362.000000,4328,w,5398,7901,8180,8293,8398,8597,8795,9006,9244,9381,9538,9729,9987,10172,10439,10965,11815,12725,14469,15765,16581,16967,8905.893141,3801569546.000000,426860,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,504,0.002149,1931216.000000,898777567
2024-09-11-03-24-09,2,900,60.000000,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.750000,0.266667,7104.916504,72.250000,0.000000,r,6477,7869,8108,8212,8313,8480,8659,8862,9084,9212,9363,9553,9787,9939,10219,10700,11362,12354,13788,15025,15025,15423,8779.253287,38058063.000000,4335,w,5426,7928,8198,8307,8411,8607,8801,9011,9252,9390,9550,9745,10006,10184,10440,10922,11756,12666,14335,16060,16684,16982,8917.672652,3801559263.000000,426295,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,496,0.002147,1930321.000000,899091672
2024-09-11-03-24-09,2,960,60.000061,/blk/wd,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,27.816639,0.266666,7121.109375,70.833260,0.000000,r,6290,7840,8095,8194,8288,8477,8655,8858,9103,9235,9392,9572,9858,10035,10328,10785,11650,12393,14045,15068,15068,15069,8788.297412,37350264.000000,4250,w,5902,7903,8176,8284,8386,8581,8781,8991,9232,9372,9532,9730,9997,10186,10458,10956,11762,12696,14329,15756,16336,16669,8899.255718,3802358293.000000,427267,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,496,0.002149,1932937.000000,899446591
2024-09-11-03-45-54,2,60,60.000271,/blk/wd,894,uniform-shuffle,"",150000.000000,24166.666016,60,1,0.990000,33.616516,0.333332,8608.427734,86.616272,0.000000,r,70,191,2884,7332,7647,7975,8227,8465,8704,8846,9005,9210,9458,9639,9884,10288,11026,11708,12894,13835,13835,14688,6884.681162,35779688.000000,5197,w,12,16,2806,7310,7683,8047,8316,8567,8834,8983,9154,9357,9627,9808,10067,10521,11244,11988,13657,15217,16061,16244,6947.964152,3588679068.000000,516508,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,118,0.002466,2210457.000000,896500659
2024-09-11-03-45-54,2,120,60.000015,/blk/wd,894,uniform-shuffle,"",150000.000000,24166.666016,60,1,0.990000,28.299994,0.266667,7245.764648,72.383316,0.000000,r,6111,7728,7961,8071,8165,8350,8519,8726,8964,9092,9258,9463,9707,9860,10143,10645,11260,11758,13867,14272,14272,14747,8651.239696,37572334.000000,4343,w,5454,7767,8034,8143,8245,8437,8630,8837,9073,9209,9367,9563,9825,10011,10285,10779,11529,12324,13919,15151,15679,16031,8745.595888,3802112830.000000,434746,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,483,0.002196,1972037.000000,898046767
2024-09-11-03-45-54,2,180,59.999977,/blk/wd,894,uniform-shuffle,"",150000.000000,24166.666016,60,1,0.990000,27.950010,0.266667,7158.136230,71.900024,0.000000,r,6294,7818,8048,8152,8248,8448,8639,8824,9061,9199,9352,9543,9791,9955,10207,10597,11377,12137,13495,14268,14268,14611,8743.842605,37720937.000000,4314,w,5864,7864,8132,8243,8348,8547,8745,8954,9190,9327,9486,9678,9939,10121,10371,10829,11589,12488,13902,14972,15462,15939,8852.262496,3801940515.000000,429488,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,489,0.002173,1951760.000000,898333947
