hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,threadStatsInterval,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,r,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,ravg,rtot,rcnt,w,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,wavg,wtot,wcnt,s,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,savg,stot,scnt,c,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax,cavg,ctot,ccnt
2024-09-11-03-24-39,4,60,60.000008,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,40.866661,0.400000,10465.749023,106.533318,0.000000,r,132,458,499,513,527,553,577,602,634,652,677,704,744,775,809,882,951,1006,1141,1841,1841,2053,592.975751,3790301.000000,6392,w,14,5993,6029,6043,6057,6080,6103,6127,6153,6168,6184,6205,6231,6249,6271,6307,6350,6382,6454,6554,6662,10826,6107.869517,3835406124.000000,627945,s,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,59,0.003172,2801116.000000,883134814
2024-09-11-03-24-39,4,120,59.999992,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.016670,0.416667,10501.517578,108.766678,0.000000,r,156,457,498,511,525,551,577,602,633,648,673,695,730,754,795,854,936,999,1134,1747,1747,2034,589.020993,3843951.000000,6526,w,5608,5976,6010,6024,6037,6060,6082,6105,6130,6144,6161,6182,6208,6225,6246,6283,6327,6359,6418,6483,6545,8990,6087.486755,3835670617.000000,630091,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,367,0.003187,2811783.000000,882250631
2024-09-11-03-24-39,4,180,59.999992,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.050007,0.400000,10510.917969,105.783348,0.000000,r,305,456,496,508,522,547,572,598,630,646,669,691,729,754,788,849,911,984,1142,2111,2111,2137,585.883882,3718605.000000,6347,w,5649,5971,6005,6019,6032,6054,6077,6099,6125,6139,6156,6177,6203,6219,6241,6276,6318,6351,6408,6501,6585,6631,6082.209292,3835775701.000000,630655,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,354,0.003189,2813951.000000,882334898
2024-09-11-03-24-39,4,240,60.000000,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.066666,0.400000,10514.233398,105.783333,0.000000,r,255,455,496,508,522,548,574,600,632,648,672,695,736,763,801,871,946,1007,1133,1690,1690,1970,588.040807,3732295.000000,6347,w,5683,5967,6002,6016,6029,6051,6075,6098,6123,6138,6155,6176,6202,6219,6242,6279,6320,6348,6416,6502,6538,11557,6080.289054,3835774671.000000,630854,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,342,0.003188,2812997.000000,882475127
2024-09-11-03-24-39,4,300,60.000000,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.099998,0.416667,10522.700195,109.366669,0.000000,r,273,455,496,509,523,549,574,600,631,647,672,695,731,762,799,858,935,987,1504,2175,2175,2363,588.257543,3860146.000000,6562,w,5641,5962,5997,6011,6024,6048,6070,6093,6119,6134,6150,6169,6196,6212,6235,6272,6315,6344,6412,6496,6588,9656,6075.194711,3835647083.000000,631362,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,952,0.003191,2814933.000000,882214424
2024-09-11-03-24-39,4,360,60.000000,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.116665,0.400000,10529.200195,106.583336,0.000000,r,291,455,496,507,519,545,572,598,629,643,666,689,725,751,791,859,939,1009,1190,1873,1873,1886,584.958405,3740809.000000,6395,w,5712,5961,5994,6009,6021,6044,6066,6090,6114,6128,6145,6165,6191,6208,6230,6265,6307,6337,6407,6469,6568,11585,6071.617866,3835756730.000000,631752,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,352,0.003194,2818602.000000,882367565
2024-09-11-03-24-39,4,420,60.000031,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.033314,0.416666,10508.127930,107.066612,0.000000,r,264,456,497,511,526,550,575,602,633,651,674,700,738,768,806,866,943,992,1165,2047,2047,2067,590.359433,3792469.000000,6424,w,5732,5971,6006,6020,6033,6056,6078,6102,6127,6141,6158,6179,6204,6221,6243,6280,6323,6353,6418,6507,6582,6596,6083.709284,3835705699.000000,630488,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,361,0.003187,2811869.000000,882350818
2024-09-11-03-24-39,4,480,59.999969,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.066689,0.416667,10513.138672,107.616722,0.000000,r,261,457,496,509,522,549,575,600,632,647,671,697,732,762,802,873,961,1021,1220,2094,2094,2223,588.964225,3802942.000000,6457,w,5718,5968,6004,6018,6030,6052,6076,6098,6124,6139,6155,6175,6201,6218,6241,6276,6320,6352,6413,6490,6542,6566,6080.807985,3835700707.000000,630788,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,351,0.003190,2814380.000000,882147146
2024-09-11-03-24-39,4,540,59.999969,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,41.000019,0.400000,10499.488281,105.533386,0.000000,r,236,455,497,509,523,547,573,599,632,649,674,700,737,764,806,874,941,1000,1132,1633,1633,1987,588.685250,3727555.000000,6332,w,5737,5976,6011,6025,6037,6060,6083,6106,6132,6147,6164,6184,6210,6227,6250,6285,6330,6360,6432,6502,6540,6608,6088.820648,3835768255.000000,629969,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,352,0.003187,2811804.000000,882164216
2024-09-11-03-24-39,4,600,60.000000,/blk/m0,894,uniform-shuffle,"",200000.000000,32500.000000,60,1,0.990000,40.849998,0.400000,10457.633789,104.483330,0.000000,r,247,464,500,513,528,553,580,604,635,652,676,702,734,761,802,877,970,1015,1185,1570,1570,1718,593.249482,3719081.000000,6269,w,5727,5996,6033,6048,6061,6085,6107,6131,6158,6173,6190,6211,6238,6255,6278,6315,6359,6391,6463,6547,6610,6652,6113.206280,3835780186.000000,627458,s,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0.000000,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,345,0.003175,2801260.000000,882234201
