hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax
2024-08-12-14-24-46,4,220,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.049999,0.450000,11792.700195,119.000000,0.000000,635,1730,2312,2526,2741,3102,3470,3808,4211,4464,4752,5105,5558,5864,6310,7017,7665,8147,9437,9849,9849,10754,1411,2722,4287,4729,5053,5557,5978,6372,6818,7078,7380,7741,8203,8517,8950,9640,10524,11118,12142,15266,16047,16640,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,240,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.299999,0.450000,11859.799805,122.900002,0.000000,641,1716,2264,2496,2716,3115,3466,3827,4226,4446,4733,5093,5565,5880,6233,6908,7557,8234,9022,10593,10593,10598,1255,2703,4203,4680,5024,5555,5996,6411,6869,7129,7435,7806,8291,8610,9068,9782,10651,11349,12331,13146,14075,14346,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,260,19.999985,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.600037,0.450000,11938.359375,119.700089,0.000000,516,1710,2315,2543,2742,3130,3480,3817,4243,4498,4780,5137,5613,5860,6251,6870,7399,7867,8544,9063,9063,11035,1190,2749,4315,4724,5036,5531,5945,6350,6809,7072,7373,7733,8214,8522,8936,9595,10408,10953,12231,13575,14991,15227,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,280,20.000031,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.249931,0.449999,11850.832031,119.549820,0.000000,452,1719,2192,2469,2701,3102,3432,3747,4136,4369,4671,4990,5490,5748,6108,6848,7604,8076,8896,9589,9589,10293,1319,2790,4340,4732,5029,5516,5929,6316,6749,6992,7285,7641,8113,8440,8872,9513,10244,10810,11893,12966,13229,13409,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,300,19.999969,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.600071,0.450001,11941.967773,121.200188,0.000000,688,1685,2262,2496,2719,3086,3424,3781,4165,4387,4692,5060,5547,5836,6303,6895,7694,8643,9349,9826,9826,10018,1090,2763,4333,4706,4996,5469,5873,6269,6722,6986,7290,7647,8132,8455,8877,9540,10351,10876,12029,13196,13700,13806,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,320,20.000031,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.649929,0.449999,11950.481445,119.849815,0.000000,601,1695,2253,2492,2731,3090,3390,3773,4190,4476,4739,4999,5355,5630,5950,6573,7352,8292,9906,12009,12009,12413,1363,2766,4279,4694,5018,5526,5940,6336,6777,7027,7317,7682,8154,8462,8883,9541,10432,11061,12304,13881,14261,14441,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,340,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.750000,0.450000,11968.299805,118.349998,0.000000,539,1760,2278,2506,2716,3094,3427,3802,4200,4425,4717,5073,5508,5737,6078,6743,7577,7964,8828,9073,9073,9510,1380,2865,4351,4716,4989,5468,5885,6277,6709,6964,7263,7615,8066,8377,8772,9434,10212,10772,12399,13768,14093,14489,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,360,19.999969,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.200069,0.450001,11828.017578,116.900177,0.000000,672,1755,2323,2551,2734,3075,3411,3759,4182,4399,4693,5021,5461,5748,6123,6660,7463,8061,8843,9204,9204,10319,1380,2910,4449,4801,5076,5532,5930,6314,6741,6988,7274,7631,8087,8388,8796,9452,10235,10789,11989,14317,15684,15701,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,380,20.000031,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.399929,0.449999,11889.931641,122.299812,0.000000,681,1707,2268,2503,2736,3054,3374,3723,4139,4377,4679,4995,5516,5875,6287,7064,7902,8445,9042,9636,9636,10190,1338,2784,4332,4711,5010,5506,5915,6315,6767,7040,7347,7714,8205,8532,8965,9651,10553,11178,12154,14043,15246,15560,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,400,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.299999,0.450000,11855.950195,119.849998,0.000000,868,1748,2372,2603,2793,3138,3448,3812,4242,4478,4764,5119,5569,5907,6298,6968,7753,7997,8961,9949,9949,11055,1399,2755,4305,4724,5052,5552,5972,6379,6820,7075,7380,7756,8262,8598,9026,9687,10545,11082,12308,13760,14154,14376,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,420,19.999969,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.050072,0.450001,11797.118164,117.150177,0.000000,634,1626,2201,2489,2711,3118,3493,3833,4252,4502,4769,5109,5575,5881,6355,7003,7962,8669,9554,10020,10020,10612,1426,2628,4210,4723,5071,5585,5999,6404,6849,7109,7417,7789,8269,8592,9027,9741,10632,11210,12484,13506,14127,14246,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,440,20.000031,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.349930,0.449999,11869.582031,123.199814,0.000000,508,1715,2234,2491,2693,3079,3440,3806,4213,4442,4681,5009,5535,5874,6336,7054,7795,8279,9400,9861,9861,10466,1424,2710,4175,4624,4939,5470,5929,6359,6812,7067,7369,7731,8237,8561,9037,9779,10699,11310,12499,13885,14210,14445,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,460,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.250000,0.450000,11842.450195,120.750000,0.000000,524,1723,2207,2485,2709,3099,3438,3774,4175,4437,4709,5063,5519,5808,6212,6902,7789,8315,9248,9665,9665,10246,1208,2755,4285,4711,5032,5546,5984,6402,6852,7119,7432,7809,8287,8613,9059,9780,10714,11414,12700,14180,14902,14947,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,480,19.999969,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,45.500069,0.450001,11653.467773,120.000183,0.000000,824,1592,2184,2467,2721,3117,3512,3902,4315,4600,4881,5214,5695,5996,6394,7061,7802,8364,9038,10108,10108,10735,1348,2619,4134,4743,5123,5669,6099,6499,6951,7223,7539,7906,8392,8734,9165,9870,10749,11365,12412,14035,14608,14958,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,500,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.200001,0.450000,11830.400391,119.349998,0.000000,651,1628,2135,2424,2660,3037,3388,3766,4186,4470,4757,5139,5630,5921,6411,6962,7883,8182,8915,10766,10766,11010,1358,2629,4105,4653,5016,5563,6012,6432,6892,7160,7478,7858,8360,8689,9110,9802,10561,11113,12402,13927,14842,15018,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,520,20.000031,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.249931,0.449999,11847.282227,119.449821,0.000000,485,1768,2319,2545,2766,3114,3443,3803,4210,4477,4767,5172,5651,6001,6337,7111,8218,8756,10240,10658,10658,10744,1312,2720,4276,4701,5010,5525,5971,6392,6852,7116,7430,7804,8280,8604,9045,9747,10575,11114,12206,13856,14389,14791,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,540,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.150002,0.450000,11826.750000,118.250000,0.000000,674,1809,2361,2570,2762,3105,3465,3794,4216,4486,4769,5136,5561,5860,6294,7028,7757,8339,10439,10673,10673,11236,1369,2932,4406,4761,5036,5505,5925,6334,6787,7050,7357,7737,8227,8550,9034,9780,10729,11433,12687,13941,14906,15048,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,560,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,45.800140,0.450001,11726.885742,119.000366,0.000000,640,1684,2207,2499,2725,3098,3463,3810,4203,4423,4733,5078,5622,6009,6345,6941,7929,8632,9290,9668,9668,10002,1229,2612,4007,4689,5095,5660,6104,6523,6965,7218,7521,7886,8382,8712,9140,9866,10724,11363,12700,13823,14586,14632,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,580,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.099998,0.450000,11813.500000,116.699997,0.000000,447,1688,2263,2523,2739,3110,3462,3808,4214,4439,4727,5057,5500,5749,6113,6790,7690,8441,9153,9632,9632,9835,1200,2683,4291,4762,5103,5608,6040,6438,6864,7111,7392,7732,8189,8490,8891,9535,10412,11100,12178,12990,13598,13617,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,600,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.049858,0.449999,11797.713867,118.249641,0.000000,641,1709,2277,2496,2737,3114,3458,3796,4167,4398,4695,5017,5381,5649,6050,6643,7488,8168,8805,8948,8948,9737,1334,2820,4381,4791,5091,5567,5962,6351,6773,7008,7284,7620,8074,8374,8757,9370,10110,10611,11802,13539,14981,15125,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,620,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.450142,0.450001,11892.386719,121.400368,0.000000,610,1774,2363,2591,2771,3126,3460,3827,4267,4481,4805,5157,5494,5809,6179,6651,7429,7627,8668,9482,9482,9590,1241,2789,4380,4755,5053,5524,5943,6350,6802,7061,7354,7712,8165,8462,8850,9504,10238,10735,11715,12788,14142,14168,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,640,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.450001,0.450000,11896.049805,116.400002,0.000000,530,1654,2267,2496,2715,3082,3442,3825,4217,4454,4702,5009,5454,5713,6088,6676,7543,7865,9432,10452,10452,10833,1142,2769,4374,4752,5036,5510,5930,6352,6816,7079,7384,7734,8199,8509,8919,9572,10323,10906,12099,13663,14220,14238,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,660,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.000000,0.450000,11787.750000,120.000000,0.000000,450,1699,2259,2522,2708,3118,3459,3821,4243,4517,4810,5116,5553,5848,6262,6958,7744,8258,8809,9287,9287,9705,1327,2807,4422,4831,5131,5608,6008,6401,6832,7088,7387,7747,8204,8494,8907,9523,10277,10773,11839,12780,13429,14064,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,680,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.650002,0.450000,11949.549805,120.900002,0.000000,465,1678,2182,2466,2742,3197,3542,3909,4278,4492,4750,5121,5539,5819,6213,6875,7394,8081,8971,9512,9512,10000,1227,2639,4094,4652,5043,5605,6048,6450,6882,7133,7428,7783,8229,8530,8927,9550,10240,10644,11470,12572,13104,13231,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,700,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.299999,0.450000,11855.799805,120.500000,0.000000,567,1828,2414,2643,2833,3171,3513,3899,4290,4553,4853,5183,5638,5906,6257,6892,7700,8218,9281,9791,9791,12185,1255,3007,4422,4751,5016,5492,5933,6350,6807,7077,7382,7751,8217,8521,8926,9551,10373,10963,12048,13554,14095,14159,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,720,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.299858,0.449999,11860.164062,119.299637,0.000000,636,1731,2341,2567,2781,3131,3471,3836,4208,4424,4721,5015,5462,5694,6045,6608,7352,7878,8560,8813,8813,9076,1435,2902,4442,4823,5122,5614,6024,6415,6843,7080,7350,7678,8101,8391,8767,9341,9974,10421,11305,12542,13758,13813,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,740,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,45.800140,0.450001,11731.485352,119.150360,0.000000,820,1778,2370,2621,2842,3175,3576,3933,4332,4557,4807,5077,5457,5685,6075,6573,7307,7783,8916,9050,9050,10047,1396,2806,4396,4822,5143,5652,6065,6446,6876,7122,7392,7719,8144,8433,8823,9465,10235,10715,11793,14183,14963,15211,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,760,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.450001,0.450000,11892.200195,122.500000,0.000000,571,1777,2368,2588,2774,3094,3402,3737,4109,4353,4619,4960,5442,5686,6106,6617,7131,7676,8340,9061,9061,9878,1192,3033,4476,4799,5059,5494,5879,6258,6677,6918,7195,7539,7985,8287,8674,9244,9965,10488,11639,13129,13738,13771,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,780,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,45.849861,0.449999,11738.963867,116.549644,0.000000,646,1744,2338,2571,2771,3122,3474,3807,4230,4483,4780,5165,5668,5937,6282,7003,7795,8530,10451,10915,10915,11012,1410,2809,4370,4779,5095,5598,6012,6405,6841,7091,7379,7735,8201,8505,8900,9534,10263,10731,11956,13550,14835,15324,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,800,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.200001,0.450000,11839.349609,119.099998,0.000000,794,1677,2270,2496,2720,3093,3459,3798,4213,4458,4722,5083,5545,5772,6144,6698,7373,7902,8516,9078,9078,10969,1317,2715,4293,4738,5076,5590,6013,6430,6892,7142,7431,7782,8235,8542,8953,9543,10247,10747,11814,13097,14025,14531,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,820,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.099998,0.400000,11811.500000,114.849998,0.000000,633,1791,2409,2658,2900,3239,3594,3925,4340,4583,4820,5124,5537,5797,6171,6739,7352,8059,9773,9962,9962,9977,1280,2793,4463,4867,5175,5647,6037,6427,6839,7084,7368,7700,8127,8403,8777,9391,10152,10653,11687,12751,13442,13892,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,840,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.550140,0.450001,11926.536133,120.100365,0.000000,816,1912,2436,2618,2801,3131,3435,3728,4114,4329,4568,4907,5281,5538,5898,6624,7202,7563,8094,8590,8590,9403,1178,3527,4546,4818,5048,5451,5813,6183,6597,6837,7106,7435,7852,8142,8522,9096,9781,10279,11406,12870,13979,14051,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,860,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,47.150002,0.450000,12074.000000,121.300003,0.000000,586,1904,2441,2639,2798,3131,3461,3774,4133,4314,4555,4864,5256,5448,5687,6202,7059,7400,8543,8752,8752,8872,1206,3373,4533,4820,5063,5477,5841,6191,6570,6797,7045,7350,7740,7996,8350,8901,9554,9954,10979,12202,12912,12941,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,880,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.799999,0.450000,11993.000000,121.300003,0.000000,497,1950,2510,2681,2866,3175,3473,3750,4168,4380,4620,4963,5345,5647,5958,6477,7197,7482,7999,8255,8255,8265,1258,3585,4606,4894,5125,5517,5860,6203,6589,6811,7062,7365,7778,8044,8394,8955,9627,10141,11176,12209,12885,13140,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,900,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.799999,0.450000,11989.750000,116.750000,0.000000,553,1910,2422,2629,2798,3109,3402,3723,4100,4327,4570,4858,5208,5517,5856,6345,6940,7297,7994,8471,8471,8595,1168,3639,4530,4786,5014,5412,5777,6137,6536,6769,7042,7366,7790,8066,8452,9091,9800,10286,11452,13041,13984,14275,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,920,20.000122,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.249718,0.449997,11846.177734,120.399261,0.000000,667,1943,2447,2644,2841,3133,3463,3809,4202,4427,4674,4971,5325,5595,5965,6607,7413,7855,8878,9008,9008,9520,1399,3403,4611,4899,5143,5550,5909,6269,6669,6905,7175,7514,7937,8224,8584,9172,9895,10485,11644,13414,15186,15531,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,940,19.999878,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.350285,0.450003,11869.022461,119.950729,0.000000,593,1781,2368,2572,2791,3132,3454,3806,4160,4378,4613,4929,5274,5490,5852,6373,7171,7394,8144,8219,8219,8268,1205,2985,4552,4887,5147,5568,5936,6294,6692,6926,7193,7523,7947,8225,8585,9140,9841,10321,11499,12820,13379,13786,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,960,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.250000,0.450000,11848.849609,119.349998,0.000000,774,1946,2439,2655,2828,3133,3421,3733,4087,4299,4573,4881,5250,5527,5955,6629,7155,7326,8067,8676,8676,9831,1141,3560,4579,4849,5075,5473,5843,6202,6603,6839,7097,7432,7843,8110,8492,9121,9830,10331,11505,13114,13961,14756,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-14-24-46,4,980,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",200000.000000,24000.000000,1,0.990000,46.650002,0.400000,11952.250000,114.699997,0.000000,768,1833,2425,2599,2767,3068,3354,3674,4131,4330,4590,4932,5320,5560,5923,6510,7124,7739,8790,9277,9277,10377,1176,3289,4522,4813,5046,5457,5817,6169,6563,6793,7060,7389,7811,8094,8480,9068,9765,10265,11383,12334,12981,13567,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
