hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax,cmin,c10p,c20p,c25p,c30p,c40p,c50p,c60p,c70p,c75p,c80p,c85p,c90p,c92p5,c95p,c97p5,c99p,c99p5,c99p9,c99p99,c99p999,cmax
2024-08-30-18-48-34,0,10,9.999981,/blk/h0,894,sequential,"",0.000000,0.000000,1,1.000000,1712.803223,0.000000,3425.706543,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,199,199,200,200,200,201,201,202,228,335,462,548,592,680,775,1491,1713,2105,4490,6487,7185,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,100
2024-08-30-18-48-34,0,20,10.000021,/blk/h0,894,sequential,"",0.000000,0.000000,1,1.000000,1718.696411,0.000000,3437.492676,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,199,200,200,200,201,201,202,203,223,340,459,545,581,669,770,1422,1692,2106,5344,5916,6406,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,209
2024-08-30-18-48-34,0,30,10.000002,/blk/h0,894,sequential,"",0.000000,0.000000,1,1.000000,1714.599731,0.000000,3429.299316,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,200,200,201,201,201,202,202,203,212,332,461,543,587,679,768,1445,1722,2107,5018,6898,7224,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,176
2024-08-30-18-48-34,0,40,9.999985,/blk/h0,894,sequential,"",0.000000,0.000000,1,1.000000,1720.002686,0.000000,3440.005371,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,200,200,201,201,201,202,202,203,221,332,461,544,590,673,766,1440,1697,2088,2312,5749,5966,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,163
2024-08-30-18-48-34,0,50,9.999996,/blk/h0,894,sequential,"",0.000000,0.000000,1,1.000000,1719.200684,0.000000,3438.501221,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,200,200,201,201,201,202,202,203,214,331,459,543,588,676,767,1438,1700,2105,5353,6052,6512,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,171
2024-08-30-18-48-34,0,60,10.000008,/blk/h0,894,sequential,"",0.000000,0.000000,1,1.000000,1721.598633,0.000000,3443.197266,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,200,200,201,201,201,202,202,203,208,327,464,543,590,686,769,1420,1671,2100,2393,4688,7170,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,186
2024-08-30-18-48-34,0,70,10.000008,/blk/h0,894,sequential,"",0.000000,0.000000,1,1.000000,1721.498657,0.000000,3442.997314,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,200,200,201,201,201,202,202,203,207,321,460,544,592,687,767,1408,1697,2112,5737,6794,6882,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,182
2024-08-30-18-48-34,0,80,10.000008,/blk/h0,894,sequential,"",0.000000,0.000000,1,1.000000,1715.198730,0.000000,3430.397461,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,200,200,201,201,201,202,202,203,206,315,467,545,594,690,774,1423,1701,2102,5686,6302,7263,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,186
2024-08-30-18-48-34,0,90,10.000000,/blk/h0,894,sequential,"",0.000000,0.000000,1,1.000000,1722.900024,0.000000,3445.800049,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,200,200,201,201,201,202,202,203,206,321,462,544,593,686,768,1438,1700,2089,4184,5106,5466,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,184
2024-08-30-18-48-34,0,100,10.000000,/blk/h0,894,sequential,"",0.000000,0.000000,1,1.000000,1717.500000,0.000000,3435.100098,0.000000,0.000000,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,200,200,200,201,201,201,202,203,205,315,465,545,595,690,769,1437,1720,2115,5688,6635,7241,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,188
